tick,t_s,run,el,er,ed,lc,rc,cd,yaw_deg,sensor_score,sensor_state,forward_ds,path_s,traj_x,traj_y,sensor_y_accum
91068,9.316,1,0.25,0.25,0.0,43804,43916,-112,-24.144,0.0,line_missing,0.076,5.98675,5.262540684005331,1.884975277405014,0.0556875
91364,9.612,1,0.5,0.25,0.25,45599,45170,429,21.455,0.0,line_missing,0.11099999999999999,6.09775,5.365848953477359,1.925575787976863,0.0556875
91668,9.916,1,0.25,0.5,-0.25,47349,46738,611,70.775,-1.5,left_bias,0.11399999999999999,6.211749999999999,5.403386722694767,2.0332183254895977,-0.11531249999999998
91965,10.213,1,0.25,0.25,0.0,48873,48330,543,89.369,0.0,line_missing,0.07425,6.286,5.404204423462973,2.107463822763531,-0.11531249999999998
92268,10.516,1,0.25,0.25,0.0,50459,50108,351,77.246,-3.5,left_bias,0.07575,6.36175,5.42092741207436,2.181344836237247,-0.3804375
92565,10.813,1,0.25,0.25,0.0,52015,51876,139,69.592,0.0,line_missing,0.07425,6.436,5.446818603377788,2.25093440954309,-0.3804375
92868,11.116,1,0.25,0.25,0.0,53131,53332,-201,73.585,0.0,line_missing,0.07575,6.51175,5.468224992447187,2.3235968414251125,-0.3804375
93165,11.413,1,0.25,0.25,0.0,54130,54630,-500,89.236,-2.5,left_bias,0.07425,6.586,5.46921503603241,2.3978402405505523,-0.5660624999999999
93468,11.716,1,0.25,0.25,0.0,55164,55852,-688,93.258,-2.5,left_bias,0.07575,6.6617500000000005,5.464909997731923,2.4734678092357303,-0.7554374999999999
93765,12.013,1,0.25,0.25,0.0,56318,56897,-579,93.276,-2.5,left_bias,0.07425,6.736000000000001,5.460666919299073,2.5475964729591016,-0.9410624999999999
94068,12.316,1,0.0,0.0,0.0,57468,58015,-547,93.319,-2.5,left_bias,0.0,6.736000000000001,5.460666919299073,2.5475964729591016,-0.9410624999999999
94365,12.613,1,0.0,0.25,-0.25,58672,59248,-576,93.324,-2.5,left_bias,0.037125,6.773125,5.458514329888719,2.58465901447787,-1.0338749999999999
94680,12.927,1,11.75,12.0,-0.25,59965,60637,-672,93.262,-2.5,left_bias,3.740625,10.51375,5.24566570141937,6.319223360152439,-10.3854375
94984,13.232,1,0.25,0.0,0.25,60969,61563,-594,93.209,-2.5,left_bias,0.038,10.55175,5.243538524536902,6.357163775523263,-10.4804375
95287,13.535,1,0.25,0.0,0.25,62073,62157,-84,93.229,-2.5,left_bias,0.037875,10.589625,5.241405144937704,6.394978644510022,-10.575125
95584,13.832,1,0.25,0.25,0.0,63040,62920,120,93.283,-2.5,left_bias,0.07425,10.663874999999999,5.237153010011778,6.46910678929034,-10.76075
95887,14.135,1,0.0,0.25,-0.25,64011,64364,-353,93.306,-2.5,left_bias,0.037875,10.701749999999999,5.234968812818709,6.506918757073328,-10.855437499999999
96184,14.432,1,0.25,0.25,0.0,65157,65831,-674,93.281,-2.5,left_bias,0.07425,10.775999999999998,5.230719265455762,6.581047050235994,-11.041062499999999
96487,14.735,1,0.25,0.25,0.0,66352,67154,-802,93.304,-2.5,left_bias,0.07575,10.851749999999997,5.226353510845622,6.656671138241629,-11.230437499999999
