TRK tick=530716 exp_id=2 t_ms=0 run=0 ts=26.000 kp=0.500 ki=0.004 kd=0.000 lp=3.317 lpr=3.500 y=-21.138 el=0 er=0 ed=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=169 txdrop=0
TRK tick=530912 exp_id=2 t_ms=0 run=0 ts=26.000 kp=0.500 ki=0.004 kd=0.000 lp=3.317 lpr=3.500 y=-21.138 el=0 er=0 ed=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=169 txdrop=0
TRK tick=531109 exp_id=2 t_ms=0 run=0 ts=26.000 kp=0.500 ki=0.004 kd=0.000 lp=3.317 lpr=3.500 y=-21.138 el=0 er=0 ed=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=169 txdrop=0
TRK tick=531306 exp_id=2 t_ms=0 run=0 ts=26.000 kp=0.500 ki=0.004 kd=0.000 lp=3.317 lpr=3.500 y=-21.138 el=0 er=0 ed=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=169 txdrop=0
TRK tick=531503 exp_id=2 t_ms=0 run=0 ts=26.000 kp=0.500 ki=0.004 kd=0.000 lp=3.317 lpr=3.500 y=-21.138 el=0 er=0 ed=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=169 txdrop=0
TRK tick=531700 exp_id=2 t_ms=0 run=0 ts=26.000 kp=0.500 ki=0.004 kd=0.000 lp=3.317 lpr=3.500 y=-21.138 el=0 er=0 ed=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=169 txdrop=0
TRK tick=531896 exp_id=2 t_ms=0 run=0 ts=26.000 kp=0.500 ki=0.004 kd=0.000 lp=3.317 lpr=3.500 y=-21.138 el=0 er=0 ed=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=169 txdrop=0
TRK tick=532093 exp_id=2 t_ms=0 run=0 ts=26.000 kp=0.500 ki=0.004 kd=0.000 lp=3.317 lpr=3.500 y=-21.138 el=0 er=0 ed=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=169 txdrop=0
TRK tick=532290 exp_id=2 t_ms=0 run=0 ts=26.000 kp=0.500 ki=0.004 kd=0.000 lp=3.317 lpr=3.500 y=-21.138 el=0 er=0 ed=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=169 txdrop=0
OK EXP_STOP
TRK tick=532487 exp_id=2 t_ms=0 run=0 ts=26.000 kp=0.500 ki=0.004 kd=0.000 lp=3.317 lpr=3.500 y=-21.138 el=0 er=0 ed=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=181 txdrop=0
TRK tick=532684 exp_id=2 t_ms=0 run=0 ts=26.000 kp=0.500 ki=0.004 kd=0.000 lp=3.317 lpr=3.500 y=-21.138 el=0 er=0 ed=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=181 txdrop=0
TRK tick=532880 exp_id=2 t_ms=0 run=0 ts=26.000 kp=0.500 ki=0.004 kd=0.000 lp=3.317 lpr=3.500 y=-21.138 el=0 er=0 ed=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=181 txdrop=0
TRK tick=533077 exp_id=2 t_ms=0 run=0 ts=26.000 kp=0.500 ki=0.004 kd=0.000 lp=3.317 lpr=3.500 y=-21.138 el=0 er=0 ed=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=181 txdrop=0
OK EXP_STREAM
OK STOP
