t_ms,t_s,yaw,yr,hi,hd,pc,ol,or,el,er,cum_el,cum_er,x_enc_mm,y_enc_mm,theta_enc_deg,x_imu_mm,y_imu_mm,v_mps
25971,25.9710,0.20,-0.10,-1.4700,-3,42,77,83,146,147,23673,23623,12393.019,17.876,-1.428,12393.027,17.569,0.3474
25972,25.9720,0.20,-0.10,-1.4700,-3,42,77,83,146,147,23819,23770,12469.796,18.162,-1.165,12469.804,17.837,76.7774
26193,26.1930,0.10,-0.00,-1.4800,-2,50,78,82,134,137,23953,23907,12540.808,18.335,-0.493,12540.817,18.022,0.3213
26414,26.4140,-0.10,-0.30,-1.4800,0,55,80,80,147,149,24100,24056,12618.372,18.248,-0.023,12618.381,18.022,0.3510
26545,26.5450,-0.10,-0.80,-1.4700,2,63,82,78,94,93,24194,24149,12667.373,18.156,-0.195,12667.381,17.937,0.3741
26546,26.5460,-0.10,-0.80,-1.4700,2,63,82,78,94,93,24288,24242,12716.374,18.063,-0.366,12716.382,17.851,49.0009
26678,26.6780,0.00,0.70,-1.4600,-4,18,76,84,84,78,24372,24320,12758.823,18.014,-1.578,12758.831,17.814,0.3216
26889,26.8890,0.10,0.30,-1.4700,-3,32,77,83,153,154,24525,24474,12839.268,18.162,-1.313,12839.277,17.885,0.3813
26890,26.8900,0.10,0.30,-1.4700,-3,32,77,83,153,154,24678,24628,12919.714,18.321,-1.048,12919.723,18.025,80.4460
27111,27.1110,0.10,0.30,-1.4800,-3,41,77,83,157,158,24835,24786,13002.256,18.485,-0.782,13002.265,18.169,0.3735
27332,27.3320,0.00,-0.00,-1.4900,-2,47,78,82,155,155,24990,24941,13083.488,18.497,-0.723,13083.497,18.240,0.3676
27333,27.3330,0.00,-0.00,-1.4900,-2,66,78,82,0,0,24990,24941,13083.488,18.497,-0.723,13083.497,18.240,0.0000
27553,27.5530,0.10,0.30,-1.5000,-3,66,77,83,140,142,25130,25083,13157.383,18.650,-0.256,13157.392,18.304,0.3359
27554,27.5540,0.10,0.30,-1.5000,-3,66,77,83,140,142,25270,25225,13231.278,18.810,0.212,13231.287,18.433,73.8953
27685,27.6850,0.10,-0.30,-1.5000,-1,72,79,81,78,78,25348,25303,13272.156,18.884,0.241,13272.165,18.505,0.3120
27817,27.8170,0.00,-0.50,-1.5100,0,27,80,80,74,74,25422,25377,13310.938,18.888,0.269,13310.947,18.539,0.2938
27818,27.8180,0.00,-0.50,-1.5100,0,27,80,80,74,74,25496,25451,13349.720,18.889,0.297,13349.728,18.539,38.7817
28030,28.0300,0.10,0.20,-1.5100,-2,38,78,82,149,145,25645,25596,13426.758,18.965,-0.476,13426.767,18.606,0.3634
28252,28.2520,0.30,0.90,-1.5400,-6,45,74,86,157,152,25802,25748,13507.726,19.303,-1.453,13507.735,18.888,0.3647
28473,28.4730,0.40,0.60,-1.5800,-6,50,74,86,157,157,25959,25905,13590.004,19.870,-1.394,13590.013,19.391,0.3723
28604,28.6040,0.40,0.40,-1.6200,-5,59,75,85,91,90,26050,25995,13637.431,20.194,-1.567,13637.441,19.722,0.3621
28605,28.6050,0.40,0.40,-1.6200,-5,59,75,85,91,90,26141,26085,13684.859,20.517,-1.740,13684.868,20.053,47.4287
28737,28.7370,0.40,-0.10,-1.6500,-4,17,76,84,79,80,26220,26165,13726.522,20.816,-1.502,13726.532,20.344,0.3156
28948,28.9480,0.30,-0.40,-1.6900,-2,32,78,82,143,145,26363,26310,13801.988,21.250,-1.034,13801.998,20.805,0.3577
28949,28.9490,0.30,-0.40,-1.6900,-2,32,78,82,143,145,26506,26455,13877.455,21.678,-0.565,13877.464,21.200,75.4675
29170,29.1700,0.30,-0.40,-1.7200,-2,42,78,82,138,139,26644,26594,13950.038,22.076,-0.306,13950.048,21.580,0.3284
29391,29.3910,0.30,-0.10,-1.7500,-3,50,77,83,133,131,26777,26725,14019.215,22.417,-0.670,14019.225,21.943,0.3130
29392,29.3920,0.30,-0.10,-1.7500,-3,50,77,83,133,131,26910,26856,14088.392,22.756,-1.035,14088.401,22.305,69.1776
29612,29.6120,0.40,-0.00,-1.7900,-4,54,76,84,144,141,27054,26997,14163.071,23.233,-1.602,14163.080,22.761,0.3395
29613,29.6130,0.40,-0.00,-1.8400,-4,70,76,84,0,1,27054,26998,14163.333,23.234,-1.395,14163.342,22.763,0.2623
29744,29.7440,0.50,-0.40,-1.8800,-3,73,77,83,90,90,27144,27088,14210.498,23.644,-1.361,14210.508,23.133,0.3601
29876,29.8760,0.50,-0.30,-1.9200,-4,20,76,84,83,80,27227,27168,14253.208,23.994,-1.951,14253.218,23.506,0.3236
29877,29.8770,0.50,-0.30,-1.9200,-4,20,76,84,83,80,27310,27248,14295.918,24.344,-2.542,14295.927,23.879,42.7115
30089,30.0890,0.60,-0.40,-1.9800,-4,32,76,84,154,152,27464,27400,14376.097,25.149,-2.898,14376.107,24.648,0.3782
30311,30.3110,0.60,-0.10,-2.0400,-6,41,74,86,153,153,27617,27553,14456.277,25.991,-2.841,14456.286,25.488,0.3612
30532,30.5320,0.50,-0.70,-2.0900,-3,47,77,83,148,154,27765,27707,14535.410,26.779,-1.541,14535.420,26.248,0.3581
30664,30.6640,0.40,-0.60,-2.1400,-3,57,77,83,82,83,27847,27790,14578.645,27.096,-1.303,14578.655,26.587,0.3275
30796,30.7960,0.30,-1.00,-2.1700,-1,27,79,81,67,67,27914,27857,14613.758,27.284,-1.278,14613.767,26.802,0.2660
31008,31.0080,0.30,-0.20,-2.2000,-3,40,77,83,126,127,28040,27984,14680.052,27.647,-1.023,14680.062,27.149,0.3127
31009,31.0090,0.30,-0.20,-2.2000,-3,40,77,83,126,127,28166,28111,14746.347,28.009,-0.768,14746.357,27.496,66.2959
31230,31.2300,0.70,-1.30,-2.2700,-2,55,78,82,45,51,28211,28162,14771.502,28.336,0.493,14771.513,27.716,0.1138
31451,31.4510,0.70,-0.70,-2.3400,-4,71,76,84,0,0,28211,28162,14771.502,28.336,0.493,14771.513,27.716,0.0000
31452,31.4520,0.70,-0.70,-2.3400,-4,71,76,84,0,0,28211,28162,14771.502,28.336,0.493,14771.513,27.716,0.0000
31583,31.5830,0.70,-0.30,-2.4100,-6,81,75,87,0,0,28211,28162,14771.502,28.336,0.493,14771.513,27.716,0.0000
31715,31.7150,0.70,-0.10,-2.4700,-6,94,88,100,0,0,28211,28162,14771.502,28.336,0.493,14771.513,27.716,0.0000
31716,31.7160,0.70,-0.10,-2.4700,-6,94,88,100,0,0,28211,28162,14771.502,28.336,0.493,14771.513,27.716,0.0000
31928,31.9280,0.70,0.00,-2.5400,-7,98,91,105,0,1,28211,28163,14771.765,28.339,0.700,14771.776,27.719,0.0012
