t_ms,t_s,yaw,yr,hi,hd,pc,ol,or,el,er,cum_el,cum_er,x_enc_mm,y_enc_mm,theta_enc_deg,x_imu_mm,y_imu_mm,v_mps
16902,16.9020,-8.30,-100.00,27.6400,100,101,201,1,10,2,14171,14285,7143.697,-837.928,23.586,7144.171,-840.793,0.3142
16982,16.9820,-11.90,-24.70,27.9500,104,105,209,1,103,5,14274,14290,7171.276,-844.162,3.310,7171.837,-846.623,0.3534
17179,17.1790,5.90,16.30,28.2200,-93,96,3,189,193,0,14467,14290,7221.735,-841.543,-36.621,7222.097,-841.430,0.2565
17180,17.1800,0.00,0.00,0.0000,0,0,0,0,97,0,14564,14290,7247.127,-841.922,-56.690,7247.491,-841.430,25.3945
17370,17.3700,-1.10,57.50,27.9500,-89,90,1,179,28,125,14592,14415,7287.182,-841.981,-36.621,7287.539,-842.199,0.2108
17370,17.3700,-1.10,-12.50,28.0300,92,93,185,1,1,114,14593,14529,7317.289,-841.918,-13.241,7317.641,-842.776,3.0107
17499,17.4990,-2.80,-65.10,28.1300,89,90,179,1,148,62,14741,14591,7372.162,-845.316,-31.034,7372.553,-845.462,0.4262
17508,17.5080,0.00,0.00,0.0000,0,0,0,0,17,0,14758,14591,7376.612,-845.343,-34.552,7377.004,-845.462,0.4945
17618,17.6180,-1.40,1.50,28.2600,19,97,116,78,159,2,14917,14593,7418.705,-847.528,-67.034,7419.141,-846.492,0.3832
17806,17.8060,11.50,41.30,28.3700,-89,90,1,179,160,39,15077,14632,7470.085,-838.908,-92.069,7470.193,-836.105,0.2771
17807,17.8070,11.50,25.10,28.1100,-89,90,1,179,65,82,15142,14714,7507.786,-831.184,-88.552,7507.905,-828.433,38.4845
17936,17.9360,11.40,13.00,27.8400,-91,92,1,183,20,170,15162,14884,7556.261,-820.028,-57.517,7556.665,-818.601,0.3856
17944,17.9440,11.40,10.00,27.7700,-104,105,1,209,0,6,15162,14890,7557.800,-819.714,-56.276,7558.205,-818.290,0.1963
18055,18.0550,7.80,-57.20,27.5300,94,95,189,1,0,216,15162,15106,7613.451,-809.679,-11.586,7614.231,-810.616,0.5094
18172,18.1720,-9.00,-90.50,27.3600,86,87,173,1,102,108,15264,15214,7667.897,-817.309,-10.345,7668.532,-819.216,0.4699
18182,18.1820,-9.00,-121.40,27.4300,100,101,201,1,7,3,15271,15217,7670.483,-817.718,-11.172,7671.117,-819.626,0.2618
18282,18.2820,-12.60,-20.60,27.7500,100,101,201,1,136,9,15407,15226,7707.359,-826.730,-37.448,7708.164,-827.907,0.3796
18401,18.4010,-12.60,32.30,28.0400,-91,92,1,183,204,0,15611,15226,7759.002,-840.343,-79.655,7760.285,-839.557,0.4488
18409,18.4090,-12.60,58.80,28.1000,-95,96,1,191,22,3,15633,15229,7765.382,-841.804,-83.586,7766.672,-840.985,0.8181
18515,18.5150,-9.00,38.50,28.4100,-92,93,1,185,72,120,15705,15349,7815.069,-849.406,-73.655,7816.319,-848.848,0.4742
18634,18.6340,7.00,18.40,28.6100,-91,92,1,183,14,136,15719,15485,7854.005,-844.296,-48.414,7855.296,-844.062,0.3300
18642,18.6420,7.00,3.30,28.5600,-29,101,72,130,1,9,15720,15494,7856.603,-843.972,-46.759,7857.895,-843.743,0.3272
18739,18.7390,3.40,-30.40,28.4500,99,100,199,1,45,122,15765,15616,7900.195,-840.632,-30.828,7901.538,-841.150,0.4507
18927,18.9270,-3.80,-46.00,28.3700,92,93,185,1,120,65,15885,15681,7948.513,-843.977,-42.207,7949.865,-844.360,0.2576
18928,18.9280,-3.80,17.80,28.4600,-93,94,1,187,124,8,16009,15689,7982.938,-846.993,-66.207,7984.346,-846.650,34.5575
19057,19.0570,-2.10,65.70,28.5400,-90,91,1,181,85,150,16094,15839,8044.438,-848.682,-52.759,8045.828,-848.905,0.4769
19065,19.0650,-2.10,77.70,28.5600,-105,106,1,211,1,4,16095,15843,8045.746,-848.729,-52.138,8047.136,-848.953,0.1636
19176,19.1760,-4.20,-5.70,28.6600,98,99,197,1,6,173,16101,16016,8092.568,-850.662,-17.586,8093.872,-852.385,0.4222
19299,19.2990,-6.30,-48.40,28.7600,90,91,181,1,120,85,16221,16101,8145.896,-856.705,-24.828,8147.217,-858.274,0.4363
19303,19.3030,-6.30,-91.30,28.8300,109,110,219,1,1,0,16222,16101,8146.156,-856.734,-25.034,8147.477,-858.303,0.0654
19404,19.4040,-5.90,-3.00,28.9900,80,104,184,24,153,6,16375,16107,8187.432,-862.125,-55.448,8188.883,-862.582,0.4121
19523,19.5230,-3.90,44.70,29.1200,-92,93,1,185,211,3,16586,16110,8243.126,-868.204,-98.483,8244.778,-866.392,0.4708
19531,19.5310,0.00,0.00,0.0000,0,0,0,0,9,0,16595,16110,8245.482,-868.221,-100.345,8247.134,-866.392,0.2945
19637,19.6370,-0.30,41.40,29.2000,-92,93,1,185,73,117,16668,16227,8295.224,-868.090,-91.241,8296.875,-866.653,0.4693
19756,19.7560,16.40,18.90,29.2200,-91,92,1,183,13,137,16681,16364,8332.804,-856.694,-65.586,8334.547,-855.565,0.3300
19764,19.7640,16.40,2.00,29.1100,-49,107,58,156,0,5,16681,16369,8334.059,-856.323,-64.552,8335.803,-855.196,0.1636
19850,19.8500,12.80,-34.90,28.7400,102,103,205,1,36,118,16717,16487,8373.207,-846.684,-47.586,8375.118,-846.264,0.4688
19969,19.9690,2.40,-52.00,28.4600,94,95,189,1,121,72,16838,16559,8423.687,-844.511,-57.724,8425.601,-844.148,0.4246
19977,19.9770,2.40,-64.80,28.4400,111,112,223,1,0,0,16838,16559,8423.687,-844.511,-57.724,8425.601,-844.148,0.0000
20083,20.0830,6.00,19.30,28.3000,-101,102,1,203,183,5,17021,16564,8472.787,-841.096,-94.552,8474.550,-839.003,0.4643
20201,20.2010,10.00,62.30,28.1600,-89,90,1,179,103,120,17124,16684,8530.303,-831.084,-91.034,8532.044,-828.865,0.4948
20210,20.2100,10.00,94.60,28.0700,-101,102,1,203,3,10,17127,16694,8533.654,-830.489,-89.586,8535.396,-828.274,0.3782
20315,20.3150,11.30,4.80,27.7800,-60,98,38,158,10,149,17137,16843,8574.266,-821.355,-60.828,8576.215,-820.118,0.3964
20434,20.4340,9.40,-42.80,27.5200,89,90,179,1,22,184,17159,17027,8627.162,-810.843,-27.310,8629.422,-811.309,0.4532
20442,20.4420,9.40,-78.50,27.4500,98,99,197,1,3,6,17162,17033,8629.486,-810.453,-26.690,8631.746,-810.925,0.2945
20540,20.5400,5.80,-42.70,27.2800,96,97,193,1,115,56,17277,17089,8674.057,-806.259,-38.897,8676.285,-806.401,0.4568
20728,20.7280,8.70,-21.90,27.1400,91,92,183,1,165,10,17442,17099,8719.537,-800.731,-70.966,8721.573,-799.471,0.2437
20729,20.7290,0.00,0.00,0.0000,0,0,0,0,149,0,17591,17099,8758.536,-801.544,-101.793,8760.581,-799.471,39.0081
20858,20.8580,10.90,99.70,26.6800,-90,91,1,181,86,155,17677,17254,8820.469,-789.495,-87.517,8822.536,-787.540,0.4891
20866,20.8660,10.90,105.70,26.6100,-105,106,1,211,1,2,17678,17256,8821.240,-789.347,-87.310,8823.307,-787.391,0.0982
20977,20.9770,14.30,19.80,26.2400,-96,97,1,193,7,177,17685,17433,8867.571,-776.158,-52.138,8869.986,-775.493,0.4340
21100,21.1000,12.60,-23.70,25.9200,89,90,179,1,0,193,17685,17626,8916.430,-763.285,-12.207,8919.296,-764.471,0.4108
21104,21.1040,12.60,-56.00,25.8300,94,95,189,1,6,26,17691,17652,8924.596,-761.412,-8.069,8927.472,-762.643,2.0944
21206,21.2060,9.00,-40.90,25.5200,96,97,193,1,98,54,17789,17706,8963.927,-755.365,-17.172,8966.776,-756.418,0.3901
21324,21.3240,-5.40,-21.20,25.3100,93,94,187,1,140,13,17929,17719,9003.763,-759.557,-43.448,9006.653,-760.188,0.3395
21332,21.3320,-5.40,-6.40,25.3500,103,104,207,1,8,0,17937,17719,9005.848,-759.758,-45.103,9008.738,-760.385,0.2618
21437,21.4370,-1.80,52.00,25.4200,-97,98,1,195,177,6,18114,17725,9053.654,-762.895,-80.483,9056.624,-761.890,0.4563
21556,21.5560,13.90,80.00,25.4600,-85,86,1,171,106,130,18220,17855,9113.790,-748.718,-75.517,9116.599,-747.047,0.5192
21564,21.5640,13.90,101.00,25.3600,-102,103,1,205,1,4,18221,17859,9115.061,-748.403,-74.897,9117.870,-746.733,0.1636
21662,21.6620,17.20,21.50,24.9100,-100,101,1,201,12,140,18233,17999,9152.829,-735.870,-48.414,9155.884,-734.966,0.4061
21784,21.7840,15.60,-20.00,24.5200,92,93,185,1,0,191,18233,18190,9200.462,-720.655,-8.897,9204.045,-721.519,0.4099
21789,21.7890,15.60,-52.10,24.4200,96,97,193,1,6,25,18239,18215,9208.267,-718.432,-4.966,9211.862,-719.336,1.6232
21850,21.8500,12.00,-96.50,24.0400,101,102,203,1,61,40,18300,18255,9234.133,-712.944,-9.310,9237.726,-713.839,0.4335
22071,22.0710,9.60,-111.70,23.7200,95,96,191,1,155,26,18455,18281,9281.012,-706.035,-36.000,9284.448,-705.936,0.2144
22072,22.0720,9.60,-4.60,23.5100,36,90,126,54,184,0,18639,18281,9328.756,-699.634,-74.069,9331.945,-697.903,48.1711
22264,22.2640,29.00,48.90,23.2900,-82,83,1,165,191,21,18830,18302,9378.567,-675.153,-109.241,9380.487,-670.995,0.2891
22265,22.2650,29.00,59.50,22.6400,-86,87,1,173,76,51,18906,18353,9407.758,-659.237,-114.414,9409.567,-654.876,33.2485
22464,22.4640,19.00,67.40,21.9300,-93,94,1,187,21,133,18927,18486,9445.488,-645.026,-91.241,9447.688,-641.750,0.2026
22465,22.4650,19.00,-11.80,21.5000,73,93,166,20,0,145,18927,18631,9481.026,-631.681,-61.241,9483.581,-629.391,37.9609
22664,22.6640,13.80,-71.30,21.0400,88,89,177,1,119,87,19046,18718,9533.398,-618.810,-67.862,9535.955,-616.527,0.2710
22665,22.6650,13.80,-5.90,20.7300,32,92,124,60,112,11,19158,18729,9564.805,-611.700,-88.759,9567.226,-608.846,32.2013
22793,22.7930,15.30,43.10,20.3900,-90,91,1,181,66,126,19224,18855,9613.173,-598.019,-76.345,9615.710,-595.582,0.3927
22798,22.7980,15.30,60.00,20.2900,-97,98,1,195,4,20,19228,18875,9619.228,-596.341,-73.034,9621.771,-593.924,1.2566
22913,22.9130,11.70,-15.60,19.9200,97,98,195,1,3,172,19231,19047,9663.751,-585.539,-38.069,9666.634,-584.633,0.3984
23031,23.0310,8.10,-59.80,19.6500,87,88,175,1,123,93,19354,19140,9719.740,-577.604,-44.276,9722.618,-576.666,0.4792
23039,23.0390,8.10,-81.90,19.6100,94,95,189,1,17,4,19371,19144,9725.185,-576.842,-46.966,9728.061,-575.891,0.6872
23137,23.1370,6.90,-12.00,19.3900,100,101,201,1,128,7,19499,19151,9760.353,-573.331,-72.000,9763.148,-571.645,0.3606
23259,23.2590,8.70,31.30,19.2300,-90,91,1,181,201,1,19700,19152,9812.898,-567.361,-113.379,9815.423,-563.646,0.4335
23263,23.2630,8.70,76.60,19.1300,-107,108,1,215,1,0,19701,19152,9813.157,-567.322,-113.586,9815.682,-563.606,0.0654
23365,23.3650,12.30,46.80,18.8100,-95,96,1,191,72,131,19773,19283,9864.997,-555.617,-101.379,9867.607,-552.285,0.5210
23550,23.5500,17.20,28.20,18.5400,-90,91,1,181,19,151,19792,19434,9907.242,-541.611,-74.069,9910.123,-539.124,0.2406
23550,23.5500,17.20,-32.00,18.1500,91,92,183,1,1,133,19793,19567,9940.486,-530.409,-46.759,9943.635,-528.750,3.5081
23765,23.7650,12.30,-77.20,17.6900,89,90,179,1,115,79,19908,19646,9990.120,-519.638,-54.207,9993.258,-517.930,0.2362
23765,23.7650,0.00,0.00,0.0000,0,0,0,0,127,0,20035,19646,10023.366,-520.045,-80.483,10026.507,-517.930,3.3249
23884,23.8840,13.90,38.00,17.1300,-86,87,1,173,114,65,20149,19711,10069.088,-509.772,-90.621,10071.997,-506.673,0.3938
23892,23.8920,13.90,66.80,17.0300,-98,99,1,197,4,5,20153,19716,10071.376,-509.208,-90.414,10074.284,-506.107,0.2945
23998,23.9980,17.50,2.10,16.5700,-66,95,29,161,34,149,20187,19865,10116.808,-494.001,-66.621,10119.976,-491.700,0.4520
24116,24.1160,16.70,-32.60,16.1700,87,88,175,1,20,177,20207,20042,10165.742,-477.709,-34.138,10169.375,-476.880,0.4371
24125,24.1250,16.70,-58.70,16.0700,102,103,205,1,1,3,20208,20045,10166.744,-477.406,-33.724,10170.378,-476.579,0.1164
24222,24.2220,13.10,-32.50,15.7000,97,98,195,1,118,55,20326,20100,10210.939,-467.500,-46.759,10214.491,-466.314,0.4669
24410,24.4100,17.00,-17.20,15.4000,91,92,183,1,168,7,20494,20107,10255.168,-455.553,-80.069,10258.304,-452.919,0.2437
24410,24.4100,17.00,46.50,15.0200,-90,91,1,181,151,0,20645,20107,10293.291,-445.092,-111.310,10296.108,-441.361,3.9532
24539,24.5390,19.20,94.20,14.5700,-84,85,1,169,92,130,20737,20237,10348.110,-425.787,-103.448,10350.995,-422.247,0.4505
24548,24.5480,19.20,106.10,14.4700,-106,107,1,213,0,0,20737,20237,10348.110,-425.787,-103.448,10350.995,-422.247,0.0000
24658,24.6580,22.80,18.40,13.8700,-98,99,1,197,8,166,20745,20403,10389.642,-407.074,-70.759,10392.988,-404.595,0.4141
24846,24.8460,3.60,-26.50,13.3600,89,90,179,1,0,204,20745,20607,10442.680,-400.803,-28.552,10446.290,-401.241,0.2841
24847,24.8470,3.60,-50.70,13.2800,87,88,175,1,73,90,20818,20697,10485.253,-397.876,-25.034,10488.879,-398.562,42.6733
24976,24.9760,2.20,-68.80,13.2000,92,93,185,1,141,30,20959,20727,10530.012,-396.987,-48.000,10533.614,-396.843,0.3470
24984,24.9840,2.20,-73.40,13.1800,105,106,211,1,5,0,20964,20727,10531.320,-396.939,-49.034,10534.922,-396.793,0.1636
25078,25.0780,5.80,17.80,13.0400,-100,101,1,201,158,0,21122,20727,10572.584,-394.067,-81.724,10576.074,-392.613,0.4400
25267,25.2670,23.00,63.80,12.9100,-88,89,1,177,109,121,21231,20848,10628.345,-371.342,-79.241,10631.502,-369.085,0.3186
25268,25.2680,23.00,13.00,12.3900,-90,91,1,181,22,103,21253,20951,10658.288,-358.138,-62.483,10661.625,-356.299,32.7249
25399,25.3990,21.80,-25.00,11.8700,92,93,185,1,108,95,21361,21046,10707.645,-338.432,-65.172,10710.970,-336.562,0.4057
25404,25.4040,0.00,0.00,0.0000,0,0,0,0,21,0,21382,21046,10713.142,-338.348,-69.517,10716.467,-336.562,1.0996
25518,25.5180,24.40,21.40,11.0600,-91,92,1,183,177,19,21559,21065,10760.855,-319.468,-102.207,10763.197,-315.365,0.4501
25636,25.6360,26.50,58.70,10.5100,-84,85,1,169,93,105,21652,21170,10807.294,-296.437,-99.724,10809.587,-292.235,0.4393
25644,25.6440,26.50,86.80,10.3300,-102,103,1,205,1,3,21653,21173,10808.231,-295.969,-99.310,10810.524,-291.768,0.1309
25751,25.7510,27.40,2.00,9.5900,-99,100,1,199,13,147,21666,21320,10844.958,-275.827,-71.586,10847.713,-272.491,0.3915
25935,25.9350,8.40,-42.70,8.9700,89,90,179,1,1,203,21667,21523,10897.291,-265.173,-29.793,10900.547,-264.690,0.2903
25935,25.9350,8.40,-78.50,8.7800,87,88,175,1,72,87,21739,21610,10938.437,-258.869,-26.690,10941.727,-258.609,4.1626
26072,26.0720,6.80,-109.90,8.5400,93,94,187,1,137,25,21876,21635,10980.637,-254.630,-49.862,10983.840,-253.587,0.3096
26077,26.0770,6.80,-70.10,8.4900,99,100,199,1,22,0,21898,21635,10986.359,-253.976,-54.414,10989.559,-252.905,1.1519
26192,26.1920,10.40,37.10,8.2100,-96,97,1,193,187,0,22085,21635,11034.806,-246.933,-93.103,11037.711,-244.067,0.4257
26310,26.3100,23.70,75.70,7.9700,-86,87,1,173,105,114,22190,21749,11087.574,-224.510,-91.241,11090.210,-221.022,0.4859
26318,26.3180,23.70,95.10,7.8500,-92,93,1,185,6,15,22196,21764,11092.606,-222.295,-89.379,11095.244,-218.812,0.6872
26415,26.4150,26.80,21.20,7.0300,-98,99,1,197,14,122,22210,21886,11124.111,-205.709,-67.034,11127.024,-202.759,0.3671
26538,26.5380,25.20,-23.00,6.4200,91,92,183,1,0,188,22210,22074,11167.858,-183.156,-28.138,11171.558,-181.803,0.4001
26542,26.5420,25.20,-70.00,6.2300,104,105,209,1,1,2,22211,22076,11168.568,-182.820,-27.931,11172.269,-181.468,0.1963
26644,26.6440,21.60,-37.10,5.6200,95,96,191,1,137,56,22348,22132,11215.756,-164.755,-44.690,11219.248,-162.868,0.4954
26762,26.7620,8.00,-16.70,5.1300,91,92,183,1,157,1,22505,22133,11256.809,-159.690,-76.966,11260.210,-157.111,0.3505
26770,26.7700,8.00,-1.40,5.0600,-9,100,91,109,13,0,22518,22133,11260.180,-159.227,-79.655,11263.580,-156.638,0.4254
26876,26.8760,11.60,19.00,4.7700,-92,93,1,185,122,62,22640,22195,11307.500,-150.209,-92.069,11310.767,-146.951,0.4544
26995,26.9950,26.10,28.00,4.5100,-87,88,1,175,59,120,22699,22315,11349.632,-129.691,-79.448,11352.851,-126.335,0.3938
27003,27.0030,26.10,34.70,4.3200,-100,101,1,201,0,7,22699,22322,11351.276,-128.883,-78.000,11354.496,-125.529,0.2291
27110,27.1100,22.50,-37.40,3.7000,94,95,189,1,4,178,22703,22500,11394.639,-109.137,-42.000,11398.517,-107.295,0.4453
27228,27.2280,12.20,-74.10,3.1900,87,88,175,1,99,98,22802,22598,11444.932,-97.707,-42.207,11448.927,-96.396,0.4371
27237,27.2370,12.20,-101.50,3.1200,106,107,213,1,1,0,22803,22598,11445.187,-97.652,-42.414,11449.182,-96.341,0.0291
27333,27.3330,11.50,-15.10,2.8100,100,101,201,1,146,13,22949,22611,11486.161,-90.309,-69.931,11489.973,-88.042,0.4336
27522,27.5220,30.70,30.40,2.5500,-89,90,1,179,211,0,23160,22611,11535.163,-64.811,-113.586,11537.471,-59.839,0.2923
27522,27.5220,0.00,0.00,0.0000,0,0,0,0,99,0,23259,22611,11561.081,-64.652,-134.069,11563.389,-59.839,2.5918
27650,27.6500,33.10,70.90,1.0700,-84,85,1,169,33,150,23292,22761,11601.409,-38.789,-109.862,11603.524,-33.676,0.3743
27659,27.6590,0.00,0.00,0.0000,0,0,0,0,1,0,23293,22761,11601.671,-38.781,-110.069,11603.785,-33.676,0.0291
27764,27.7640,29.50,-6.80,-0.0400,-35,98,63,133,1,149,23294,22910,11635.803,-19.362,-79.448,11637.964,-14.339,0.3740
27883,27.8830,23.30,-48.20,-0.7000,87,88,175,1,34,176,23328,23086,11685.595,3.947,-50.069,11688.458,7.408,0.4620
27891,27.8910,23.30,-79.20,-0.9000,98,99,197,1,5,6,23333,23092,11688.238,5.091,-49.862,11691.103,8.547,0.3600
27998,27.9980,19.70,-24.60,-1.4400,91,92,183,1,132,52,23465,23144,11733.769,20.820,-66.414,11736.455,24.785,0.4502
28116,28.1160,10.40,5.30,-1.8800,-88,89,1,177,160,7,23625,23151,11776.921,27.847,-98.069,11779.457,32.677,0.3705
28230,28.2300,14.00,11.10,-2.3200,-89,90,1,179,64,163,23689,23314,11834.382,43.015,-77.586,11837.120,47.054,0.5213
28349,28.3490,24.70,0.80,-2.6300,-60,86,26,146,10,168,23699,23482,11876.323,63.325,-44.897,11879.457,66.527,0.3916
28357,28.3570,24.70,-6.80,-2.8800,-21,107,86,128,0,1,23699,23483,11876.561,63.435,-44.690,11879.695,66.636,0.0327
28454,28.4540,21.10,-32.30,-3.4600,98,99,197,1,49,131,23748,23614,11920.213,81.188,-27.724,11923.659,83.601,0.4858
28577,28.5770,11.30,-44.30,-3.9400,88,89,177,1,139,68,23887,23682,11973.390,91.628,-42.414,11976.801,94.220,0.4406
28581,28.5810,11.30,-42.60,-4.0300,103,104,207,1,4,0,23891,23682,11974.417,91.832,-43.241,11977.828,94.425,0.2618
28683,28.6830,14.90,34.70,-4.4100,-95,96,1,191,173,6,24064,23688,12020.080,102.366,-77.793,12023.115,106.475,0.4594
28801,28.8010,22.50,73.10,-4.7500,-82,83,1,165,109,133,24173,23821,12078.708,126.378,-72.828,12081.647,130.720,0.5369
28809,28.8090,22.50,92.30,-4.8800,-88,89,1,177,6,20,24179,23841,12084.991,128.998,-69.931,12087.936,133.325,0.8508
28915,28.9150,26.10,22.70,-5.6400,-92,93,1,185,11,144,24190,23985,12121.049,147.611,-42.414,12124.377,151.177,0.3828
29034,29.0340,27.30,-19.30,-6.2200,88,89,177,1,0,172,24190,24157,12160.403,169.496,-6.828,12164.391,171.830,0.3784
29042,29.0420,27.30,-50.80,-6.4300,96,97,193,1,4,6,24194,24163,12162.727,170.702,-6.414,12166.717,173.030,0.3272
29144,29.1440,23.70,-14.80,-7.0900,58,92,150,34,128,55,24322,24218,12206.785,189.521,-21.517,12210.586,192.287,0.4697
29262,29.2620,12.30,5.90,-7.6200,-87,88,1,175,135,35,24457,24253,12250.349,198.628,-42.207,12254.070,201.769,0.3772
29270,29.2700,12.30,21.40,-7.7300,-98,99,1,197,5,7,24462,24260,12253.419,199.297,-41.793,12257.140,202.438,0.3927
29372,29.3720,15.90,4.10,-8.1500,-90,91,1,181,48,149,24510,24409,12302.801,214.173,-20.897,12306.741,216.567,0.5056
29495,29.4950,19.30,-5.80,-8.5100,-7,86,79,93,8,175,24518,24584,12347.558,231.265,13.655,12351.958,232.402,0.3895
29499,29.4990,19.30,-27.40,-8.6400,91,92,183,1,2,27,24520,24611,12354.708,233.817,18.828,12359.124,234.911,1.8980
29600,29.6000,15.70,-21.70,-9.1200,93,94,187,1,109,61,24629,24672,12397.616,245.636,8.897,12401.969,246.954,0.4407
29719,29.7190,4.50,-10.70,-9.4700,43,90,133,47,143,16,24772,24688,12439.154,248.345,-17.379,12443.467,250.220,0.3498
29727,29.7270,4.50,-2.50,-9.5000,0,108,108,108,1,0,24773,24688,12439.415,248.365,-17.586,12443.728,250.241,0.0327
29833,29.8330,8.10,20.10,-9.7000,-95,96,1,191,134,70,24907,24758,12492.395,255.110,-30.828,12496.602,257.766,0.5038
29951,29.9510,19.40,30.70,-9.8800,-85,86,1,171,74,138,24981,24896,12544.727,273.595,-17.586,12548.952,276.201,0.4704
29959,29.9590,19.40,36.00,-10.0000,-93,94,1,187,3,17,24984,24913,12549.661,275.347,-14.690,12553.891,277.941,0.6545
30045,30.0450,15.80,-27.60,-10.5100,97,98,195,1,3,132,24987,25045,12583.401,285.870,12.000,12587.899,287.564,0.4110
