t_ms,t_s,yaw,yr,hi,hd,pc,ol,or,el,er,cum_el,cum_er,x_enc_mm,y_enc_mm,theta_enc_deg,x_imu_mm,y_imu_mm,v_mps
24734,24.7340,-0.10,-0.50,2.6400,5,51,85,75,150,147,23006,22819,12040.693,-24.249,-3.914,12040.749,-25.066,78.0379
24856,24.8560,-0.10,0.10,2.6600,3,61,83,77,90,90,23096,22909,12087.990,-24.327,-3.777,12088.047,-25.148,0.3877
24861,24.8610,-0.10,0.10,2.6600,3,75,83,77,2,2,23098,22911,12089.041,-24.329,-3.774,12089.098,-25.150,0.2102
24981,24.9810,-0.20,-0.00,2.6700,4,37,84,76,83,82,23181,22993,12132.396,-24.480,-3.856,12132.452,-25.263,0.3613
25193,25.1930,-0.10,0.30,2.6900,3,45,83,77,157,155,23338,23148,12214.376,-24.642,-4.033,12214.433,-25.478,0.3867
25316,25.3160,-0.10,0.80,2.7100,1,56,81,79,90,89,23428,23237,12261.410,-24.728,-4.104,12261.466,-25.560,0.3824
25320,25.3200,-0.10,0.80,2.7200,1,71,81,79,3,3,23431,23240,12262.987,-24.731,-4.100,12263.043,-25.563,0.3941
25441,25.4410,-0.00,0.20,2.7200,2,38,82,78,79,79,23510,23319,12304.503,-24.730,-3.979,12304.559,-25.599,0.3431
25653,25.6530,-0.20,-0.50,2.7500,6,46,86,74,142,148,23652,23467,12380.710,-24.885,-2.512,12380.766,-25.732,0.3595
25776,25.7760,-0.30,-1.10,2.7900,8,58,88,72,78,80,23730,23547,12422.228,-25.076,-1.977,12422.285,-25.913,0.3375
25780,25.7800,-0.30,-1.10,2.8100,8,72,88,72,3,3,23733,23550,12423.805,-25.085,-1.972,12423.861,-25.922,0.3941
25900,25.9000,-0.50,-0.40,2.9000,7,58,87,73,0,0,23733,23550,12423.805,-25.085,-1.972,12423.861,-25.922,0.0000
26022,26.0220,-0.50,-0.40,2.9700,7,66,87,73,81,79,23814,23629,12465.844,-25.462,-2.266,12465.900,-26.288,0.3446
26026,26.0260,-0.50,-0.40,2.9700,7,66,87,73,81,79,23895,23708,12507.882,-25.840,-2.559,12507.938,-26.655,10.5101
26146,26.1460,-0.30,0.30,3.0200,4,24,84,76,77,74,23972,23782,12547.556,-26.073,-3.067,12547.612,-26.932,0.3306
26358,26.3580,-0.10,0.00,3.0400,4,35,84,76,156,153,24128,23935,12628.747,-26.259,-3.454,12628.803,-27.216,0.3830
26579,26.5790,-0.00,-0.00,3.0400,3,43,83,77,165,160,24293,24095,12714.140,-26.327,-4.245,12714.196,-27.290,0.3864
26580,26.5800,-0.00,-0.00,3.0500,3,62,83,77,0,0,24293,24095,12714.140,-26.327,-4.245,12714.196,-27.290,0.0000
26800,26.8000,0.20,1.30,3.0200,-2,62,78,82,162,158,24455,24253,12798.220,-26.092,-4.832,12798.276,-27.143,0.3822
26801,26.8010,0.20,1.30,3.0200,-2,62,78,82,162,158,24617,24411,12882.300,-25.844,-5.419,12882.356,-26.850,84.0805
26932,26.9320,0.20,1.00,2.9800,-2,67,78,82,94,94,24711,24505,12931.700,-25.667,-5.275,12931.755,-26.678,0.3771
27064,27.0640,0.30,-0.10,2.9500,1,16,81,79,82,84,24793,24589,12975.319,-25.422,-4.734,12975.376,-26.487,0.3305
27065,27.0650,0.30,-0.10,2.9500,1,16,81,79,82,84,24875,24673,13018.939,-25.172,-4.192,13018.996,-26.259,43.6207
27277,27.2770,0.00,-1.10,2.9500,6,31,86,74,140,145,25015,24818,13093.832,-25.068,-2.936,13093.888,-26.063,0.3533
27498,27.4980,-0.10,-0.60,2.9600,6,41,86,74,143,143,25158,24961,13168.982,-25.173,-2.718,13169.038,-26.128,0.3400
27499,27.4990,-0.10,-0.60,2.9600,6,41,86,74,143,143,25301,25104,13244.132,-25.289,-2.500,13244.189,-26.260,75.1504
27720,27.7200,0.20,1.10,2.9400,-2,47,78,82,154,147,25455,25251,13323.217,-25.117,-3.725,13323.274,-26.190,0.3579
27851,27.8510,0.20,1.10,2.9000,-2,57,78,82,94,93,25549,25344,13372.353,-24.952,-3.790,13372.409,-26.019,0.3751
27852,27.8520,0.20,1.10,2.9000,-2,57,78,82,94,93,25643,25437,13421.488,-24.783,-3.855,13421.545,-25.847,49.1358
27984,27.9840,0.30,0.40,2.8700,0,15,80,80,81,80,25724,25517,13463.792,-24.569,-3.940,13463.848,-25.663,0.3205
28105,28.1050,0.40,0.80,2.8200,-2,34,78,82,88,88,25812,25605,13510.037,-24.245,-3.806,13510.094,-25.380,0.3822
28110,28.1100,0.40,0.80,2.8000,-2,56,78,82,3,3,25815,25608,13511.614,-24.234,-3.801,13511.670,-25.369,0.3153
28239,28.2390,0.30,-0.50,2.7800,3,15,83,77,85,86,25900,25694,13556.546,-23.982,-3.463,13556.603,-25.095,0.3483
28361,28.3610,0.30,0.10,2.7400,1,35,81,79,91,88,25991,25782,13603.578,-23.754,-3.950,13603.634,-24.849,0.3855
28365,28.3650,0.30,0.10,2.7400,1,35,81,79,91,88,26082,25870,13650.609,-23.529,-4.437,13650.665,-24.602,11.7579
28485,28.4850,0.50,0.70,2.7100,-3,12,77,83,76,74,26158,25944,13690.020,-23.203,-4.738,13690.077,-24.327,0.3284
28697,28.6970,0.20,-1.00,2.6700,4,27,84,76,140,147,26298,26091,13765.439,-22.812,-3.065,13765.495,-23.867,0.3558
28918,28.9180,-0.10,-1.40,2.6900,8,38,88,72,134,141,26432,26232,13837.706,-22.808,-1.402,13837.762,-23.803,0.3270
28919,28.9190,-0.10,-1.40,2.6900,8,38,88,72,134,141,26566,26373,13909.973,-22.823,0.261,13910.029,-23.930,72.2667
29139,29.1390,-0.30,-0.50,2.7400,6,46,86,74,141,142,26707,26515,13984.335,-23.166,0.684,13984.391,-24.189,0.3380
29140,29.1400,-0.30,-0.50,2.7900,6,64,86,74,1,0,26708,26515,13984.597,-23.167,0.477,13984.653,-24.191,0.2618
29271,29.2710,-0.30,0.40,2.8400,4,68,84,76,92,87,26800,26602,14031.626,-23.451,-0.424,14031.682,-24.437,0.3590
29403,29.4030,0.00,0.50,2.8800,1,16,81,79,83,81,26883,26683,14074.717,-23.475,-0.715,14074.774,-24.550,0.3264
29404,29.4040,0.00,0.50,2.8800,1,16,81,79,83,81,26966,26764,14117.808,-23.487,-1.005,14117.865,-24.550,43.0913
29525,29.5250,0.00,0.70,2.8700,0,35,80,80,87,85,27053,26849,14163.002,-23.499,-1.289,14163.058,-24.550,0.3735
29530,29.5300,0.00,0.70,2.8700,0,56,80,80,3,3,27056,26852,14164.578,-23.499,-1.285,14164.635,-24.550,0.3153
29659,29.6590,0.00,-1.00,2.8700,6,3,86,74,83,86,27139,26938,14208.988,-23.470,-0.533,14209.045,-24.550,0.3443
29871,29.8710,-0.10,0.00,2.8800,3,20,83,77,152,151,27291,27089,14288.604,-23.598,-0.510,14288.661,-24.619,0.3755
29872,29.8720,-0.10,0.00,2.8800,3,20,83,77,152,151,27443,27240,14368.221,-23.734,-0.487,14368.277,-24.758,79.6164
29994,29.9940,-0.10,0.60,2.8900,1,38,81,79,89,88,27532,27328,14414.729,-23.818,-0.559,14414.786,-24.839,0.3812
29998,29.9980,-0.10,0.60,2.8900,1,38,81,79,89,88,27621,27416,14461.237,-23.903,-0.632,14461.294,-24.920,11.6270
30120,30.1200,0.00,0.50,2.8900,1,9,81,79,78,78,27699,27494,14502.228,-23.902,-0.513,14502.285,-24.956,0.3360
30242,30.2420,0.00,0.30,2.8900,2,31,82,78,75,81,27774,27575,14543.225,-23.853,0.852,14543.282,-24.956,0.3360
30246,30.2460,0.00,0.30,2.8900,2,31,82,78,75,81,27849,27656,14584.222,-23.802,2.216,14584.279,-24.956,10.2492
30366,30.3660,-0.50,-0.80,2.8900,8,22,88,72,59,64,27908,27720,14616.546,-24.036,3.348,14616.603,-25.097,0.2694
30488,30.4880,-0.50,-1.50,2.9600,11,40,91,69,69,72,27977,27792,14653.597,-24.333,4.079,14653.654,-25.421,0.3037
30493,30.4930,-0.50,-1.50,2.9900,11,60,91,69,1,0,27978,27792,14653.859,-24.335,3.872,14653.916,-25.423,0.0524
30621,30.6210,-0.70,-0.80,3.0200,10,39,90,70,74,74,28052,27866,14692.745,-24.800,3.985,14692.803,-25.830,0.3038
30833,30.8330,-0.70,0.30,3.1300,6,46,86,74,143,138,28195,28004,14766.571,-25.754,3.160,14766.629,-26.732,0.3483
30834,30.8340,-0.70,0.30,3.1300,6,46,86,74,143,138,28338,28142,14840.396,-26.712,2.336,14840.455,-27.634,73.8317
31055,31.0550,-0.30,1.20,3.1800,1,50,81,79,157,150,28495,28292,14921.056,-27.251,1.117,14921.114,-28.338,0.3650
31056,31.0560,-0.30,1.20,3.1800,1,50,81,79,157,150,28652,28442,15001.716,-27.765,-0.103,15001.774,-28.760,80.6617
31277,31.2770,-0.30,-0.00,3.2200,5,52,85,75,151,151,28803,28593,15081.070,-28.169,0.127,15081.128,-29.176,0.3591
31498,31.4980,-0.40,-0.00,3.2700,6,54,86,74,153,153,28956,28746,15161.474,-28.707,0.360,15161.532,-29.667,0.3638
31719,31.7190,-0.20,0.20,3.3000,4,56,84,76,152,149,29108,28895,15240.562,-29.023,-0.033,15240.620,-30.081,0.3579
31850,31.8500,-0.10,1.20,3.3200,0,63,80,80,82,83,29190,28978,15283.919,-29.091,0.300,15283.977,-30.195,0.3310
