t_ms,t_s,yaw,yr,hi,hd,pc,ol,or,el,er,cum_el,cum_er,x_enc_mm,y_enc_mm,theta_enc_deg,x_imu_mm,y_imu_mm,v_mps
17658,17.6580,-15.70,-17.20,4.0500,92,93,185,1,109,21,15413,15403,8013.957,-168.913,-2.069,8012.967,-173.394,3.4034
17788,17.7880,-14.50,27.00,4.6900,3,97,100,94,187,8,15600,15411,8062.916,-183.375,-39.103,8062.392,-186.176,0.3927
17792,17.7920,-14.50,55.20,4.6900,3,112,115,109,1,0,15601,15411,8063.170,-183.441,-39.310,8062.646,-186.242,0.0654
17906,17.9060,-10.90,60.00,5.2000,-93,94,1,187,172,61,15773,15472,8122.784,-196.367,-62.276,8122.544,-197.776,0.5351
18091,18.0910,5.30,60.00,5.4900,-86,87,1,173,81,119,15854,15591,8174.959,-191.970,-54.414,8174.680,-192.940,0.2830
18092,18.0920,5.30,-3.60,5.3300,-8,90,82,98,13,114,15867,15705,8208.005,-188.310,-33.517,8207.787,-189.869,33.2485
18227,18.2270,3.70,-51.30,5.0200,87,88,175,1,60,153,15927,15858,8263.574,-183.650,-14.276,8263.434,-186.270,0.4131
18232,18.2320,3.70,-75.00,5.0200,87,108,195,21,1,0,15928,15858,8263.835,-183.633,-14.483,8263.695,-186.253,0.0524
18345,18.3450,0.10,-9.20,4.9300,34,98,132,64,144,49,16072,15907,8314.358,-184.251,-34.138,8314.222,-186.165,0.4471
18464,18.4640,-2.60,25.70,4.9600,-76,89,13,165,157,50,16229,15957,8368.443,-187.665,-56.276,8368.359,-188.623,0.4554
18472,18.4720,-2.60,51.90,4.9600,-76,100,24,176,4,4,16233,15961,8370.535,-187.762,-56.276,8370.451,-188.718,0.2618
18558,18.5580,1.00,22.80,4.8100,-73,98,25,171,63,96,16296,16057,8412.153,-186.920,-49.448,8412.071,-187.992,0.4840
18751,18.7510,-3.60,6.10,4.7200,-29,90,61,119,45,153,16341,16210,8463.949,-188.950,-27.103,8463.805,-191.247,0.2686
18752,18.7520,-3.60,-28.50,4.8300,86,87,173,1,44,126,16385,16336,8508.406,-191.035,-10.138,8508.223,-194.041,44.5059
18950,18.9500,-1.90,-45.70,4.9000,84,85,169,1,113,66,16498,16402,8555.227,-193.018,-19.862,8555.059,-195.595,0.2367
18951,18.9510,0.00,0.00,0.0000,0,0,0,0,110,0,16608,16402,8584.018,-193.650,-42.621,8583.857,-195.595,28.7979
19076,19.0760,-0.40,43.50,5.0200,-85,86,1,171,112,65,16720,16467,8630.350,-194.402,-52.345,8630.195,-195.919,0.3707
19084,19.0840,-0.40,65.90,5.0200,-85,105,20,190,1,2,16721,16469,8631.135,-194.408,-52.138,8630.980,-195.924,0.0982
19190,19.1900,3.20,9.40,4.8800,-40,100,60,140,46,127,16767,16596,8676.324,-191.361,-35.379,8676.201,-193.396,0.4273
19308,19.3080,2.40,-20.60,4.6700,38,89,127,51,56,162,16823,16758,8733.286,-187.808,-13.448,8733.223,-191.006,0.4837
19317,19.3170,2.40,-35.70,4.6700,38,94,132,56,8,16,16831,16774,8739.563,-187.529,-11.793,8739.501,-190.743,0.6981
19422,19.4220,-1.20,-21.60,4.8400,80,89,169,9,94,104,16925,16878,8791.392,-188.352,-9.724,8791.325,-191.828,0.4937
19607,19.6070,-0.90,-10.90,4.9600,45,86,131,41,130,49,17055,16927,8838.233,-189.774,-26.483,8838.182,-192.564,0.2533
19607,19.6070,-0.90,26.10,5.0500,-74,89,15,163,103,25,17158,16952,8871.728,-190.796,-42.621,8871.688,-193.091,3.3510
19814,19.8140,-0.20,58.40,5.1600,-91,92,1,183,80,139,17238,17091,8929.061,-190.463,-30.414,8929.022,-193.291,0.2770
19814,19.8140,-0.20,2.60,5.1800,-2,91,89,93,24,124,17262,17215,8967.803,-189.881,-9.724,8967.768,-193.426,3.8746
19943,19.9430,-1.60,-39.20,5.1800,88,89,177,1,63,141,17325,17356,9021.206,-190.505,6.414,9021.154,-194.917,0.4140
19948,19.9480,-1.60,-56.30,5.1800,88,95,183,7,13,15,17338,17371,9028.534,-190.701,6.828,9028.482,-195.122,1.4661
20063,20.0630,-5.20,-2.10,5.3600,36,95,131,59,143,38,17481,17409,9075.651,-195.739,-14.897,9075.672,-199.417,0.4120
20247,20.2470,3.70,31.30,5.6000,-57,88,31,145,151,45,17632,17454,9126.929,-193.847,-36.828,9126.878,-196.105,0.2789
20247,20.2470,0.00,0.00,0.0000,0,0,0,0,76,0,17708,17454,9146.824,-194.083,-52.552,9146.775,-196.105,1.9897
20383,20.3830,3.80,42.70,5.4000,-94,95,1,189,44,151,17752,17605,9197.704,-189.916,-30.414,9197.713,-192.722,0.3754
20388,20.3880,3.80,20.30,5.4000,-94,99,5,193,4,27,17756,17632,9205.800,-189.338,-25.655,9205.811,-192.184,1.6232
20502,20.5020,0.20,-28.50,5.3100,90,91,181,1,54,166,17810,17798,9263.374,-187.777,-2.483,9263.407,-191.983,0.5052
20621,20.6210,-11.00,-44.50,5.4100,86,87,173,1,108,75,17918,17873,9310.449,-196.684,-9.310,9310.436,-201.125,0.4026
20629,20.6290,-11.00,-56.50,5.4100,86,101,187,15,9,2,17927,17875,9313.275,-197.236,-10.759,9313.263,-201.674,0.3600
20727,20.7270,-7.40,5.30,5.7600,24,99,123,75,130,18,18057,17893,9351.571,-203.124,-33.931,9351.686,-206.664,0.3954
20915,20.9150,5.80,37.20,6.0200,-72,89,17,161,165,52,18222,17945,9408.250,-199.257,-57.310,9408.206,-200.923,0.3022
20916,20.9160,5.80,30.60,5.8500,-88,89,1,177,78,70,18300,18015,9446.810,-195.460,-58.966,9446.754,-197.008,38.7463
21045,21.0450,6.10,25.60,5.6400,-90,91,1,181,40,151,18340,18166,9496.416,-189.172,-36.000,9496.474,-191.694,0.3876
21053,21.0530,6.10,24.40,5.6400,-90,104,14,194,0,6,18340,18172,9497.978,-189.002,-34.759,9498.036,-191.527,0.1963
21159,21.1590,2.50,-36.90,5.5300,94,95,189,1,14,179,18354,18351,9548.357,-185.132,-0.621,9548.516,-189.323,0.4767
21352,21.3520,-14.80,-67.50,5.4900,86,87,173,1,112,91,18466,18442,9599.910,-198.041,-4.966,9599.898,-202.899,0.2754
21352,21.3520,0.00,0.00,0.0000,0,0,0,0,106,0,18572,18442,9627.648,-198.912,-26.897,9627.648,-202.899,2.7751
21476,21.4760,-13.40,44.40,6.5900,-45,93,48,138,167,0,18739,18442,9669.966,-209.894,-61.448,9670.179,-213.031,0.3526
21485,21.4850,-13.40,56.40,6.5900,-45,108,63,153,2,0,18741,18442,9670.475,-210.016,-61.862,9670.688,-213.153,0.0582
21589,21.5890,-9.80,38.40,7.0200,-70,95,25,165,116,88,18857,18530,9723.026,-219.541,-67.655,9723.316,-222.243,0.5135
21707,21.7070,4.30,28.50,7.3300,-36,87,51,123,66,131,18923,18661,9774.459,-215.725,-54.207,9774.745,-218.376,0.4371
21716,21.7160,4.30,21.00,7.3300,-36,107,71,143,0,1,18923,18662,9774.720,-215.705,-54.000,9775.006,-218.356,0.0291
21822,21.8220,0.70,-26.70,7.1700,89,95,184,6,46,167,18969,18829,9830.445,-213.630,-28.966,9830.765,-217.675,0.5261
21940,21.9400,-6.40,-50.00,7.2200,84,85,169,1,126,93,19095,18922,9887.431,-219.937,-35.793,9887.742,-224.066,0.4859
21949,21.9490,-6.40,-67.40,7.2200,84,97,181,13,10,3,19105,18925,9890.813,-220.320,-37.241,9891.124,-224.445,0.3782
22045,22.0450,-4.50,2.20,7.4700,22,99,121,77,132,9,19237,18934,9927.533,-224.096,-62.690,9927.924,-227.342,0.3845
22233,22.2330,9.50,38.40,7.6200,-88,89,1,177,171,39,19408,18973,9982.057,-217.047,-90.000,9982.148,-218.268,0.2924
22234,22.2340,9.50,28.20,7.3300,-87,88,1,175,70,80,19478,19053,10020.789,-210.568,-87.931,10020.879,-211.786,39.2699
22363,22.3630,9.60,20.60,6.9600,-90,91,1,181,23,145,19501,19198,10063.984,-202.284,-62.690,10064.246,-204.451,0.3409
22371,22.3710,9.60,18.70,6.9600,-90,100,10,190,0,9,19501,19207,10066.306,-201.885,-60.828,10066.569,-204.058,0.2945
22482,22.4820,6.00,-43.60,6.6800,95,96,191,1,3,185,19504,19392,10115.037,-194.975,-23.172,10115.518,-198.914,0.4434
22671,22.6710,-13.00,-74.60,6.5400,86,87,173,1,107,99,19611,19491,10167.783,-206.214,-24.828,10168.066,-211.046,0.2853
22671,22.6710,0.00,0.00,0.0000,0,0,0,0,100,0,19711,19491,10193.953,-206.962,-45.517,10194.246,-211.046,2.6180
22799,22.7990,-12.30,43.00,7.5300,-48,94,46,142,158,1,19869,19492,10234.447,-216.602,-78.000,10234.916,-219.913,0.3252
22808,22.8080,-12.30,51.40,7.5300,-48,99,51,147,18,2,19887,19494,10239.559,-217.737,-81.310,10240.032,-221.029,0.5818
22913,22.9130,-8.70,32.40,8.0300,-55,92,37,147,64,139,19951,19633,10292.172,-225.239,-65.793,10292.566,-229.067,0.5061
23031,23.0310,3.50,19.80,8.2900,-14,88,74,102,36,140,19987,19773,10338.136,-222.029,-44.276,10338.557,-226.254,0.3905
23040,23.0400,3.50,10.30,8.2900,-14,100,86,114,3,8,19990,19781,10341.011,-221.849,-43.241,10341.431,-226.079,0.3200
23145,23.1450,-0.10,-9.80,8.3100,40,94,134,54,67,116,20057,19897,10388.917,-221.356,-33.103,10389.340,-226.162,0.4563
23264,23.2640,-6.10,-19.00,8.4500,76,86,162,10,109,96,20166,19993,10442.302,-226.872,-35.793,10442.705,-231.865,0.4510
23271,23.2710,-6.10,-26.00,8.4500,76,97,173,21,6,3,20172,19996,10444.645,-227.123,-36.414,10445.048,-232.116,0.3366
23369,23.3690,-3.20,14.20,8.6000,-22,95,73,117,129,39,20301,20035,10488.504,-230.404,-55.034,10488.962,-234.571,0.4488
23557,23.5570,4.10,34.90,8.6800,-85,86,1,171,131,84,20432,20119,10544.704,-227.267,-64.759,10545.105,-230.547,0.2994
23557,23.5570,4.10,7.80,8.5600,-35,87,52,122,48,90,20480,20209,10580.721,-224.439,-56.069,10581.141,-227.963,3.6128
23686,23.6860,3.50,-16.00,8.3500,33,94,127,61,60,137,20540,20346,10632.148,-220.530,-40.138,10632.619,-224.815,0.3998
23695,23.6950,3.50,-18.50,8.3500,33,105,138,72,1,3,20541,20349,10633.193,-220.465,-39.724,10633.664,-224.751,0.1164
23804,23.8040,-0.10,-11.40,8.3700,45,92,137,47,108,109,20649,20458,10690.003,-220.373,-39.517,10690.475,-224.850,0.5212
23993,23.9930,-1.90,-7.70,8.4200,41,85,126,44,122,82,20771,20540,10743.370,-222.436,-47.793,10743.852,-226.621,0.2826
23993,23.9930,-1.90,13.10,8.4800,-24,86,62,110,96,48,20867,20588,10781.036,-224.023,-57.724,10781.531,-227.871,3.7699
24122,24.1220,-1.30,28.70,8.6100,-65,86,21,151,103,102,20970,20690,10834.690,-225.302,-57.931,10835.186,-229.088,0.4160
24130,24.1300,0.00,0.00,0.0000,0,0,0,0,5,0,20975,20690,10835.999,-225.305,-58.966,10836.495,-229.088,0.1636
24241,24.2410,-2.00,-7.20,8.7000,41,90,131,49,55,138,21030,20828,10886.517,-226.228,-41.793,10886.991,-230.852,0.4552
24430,24.4300,-5.00,-27.40,8.8100,83,84,167,1,96,105,21126,20933,10938.961,-230.549,-39.931,10939.413,-235.438,0.2784
24431,24.4310,-5.00,7.90,8.9600,7,87,94,80,93,35,21219,20968,10972.313,-233.810,-51.931,10972.795,-238.359,33.5103
24633,24.6330,2.50,34.30,9.2100,-67,89,22,156,122,67,21341,21035,11021.775,-232.492,-63.310,11022.228,-236.200,0.2450
24634,24.6340,0.00,0.00,0.0000,0,0,0,0,63,0,21404,21035,11038.268,-232.658,-76.345,11038.722,-236.200,16.4934
24758,24.7580,2.20,-1.70,9.0800,6,89,95,83,59,131,21463,21166,11087.950,-230.222,-61.448,11088.427,-234.291,0.4011
24767,24.7670,2.20,-4.30,9.0800,6,94,100,88,8,14,21471,21180,11093.705,-229.992,-60.207,11094.182,-234.070,0.6400
24872,24.8720,-1.40,-13.70,9.2800,60,88,148,28,86,116,21557,21296,11146.582,-230.827,-54.000,11147.050,-235.362,0.5037
24991,24.9910,-6.30,-17.80,9.4300,83,84,167,1,109,78,21666,21374,11195.238,-236.243,-60.414,11195.711,-240.734,0.4114
24999,24.9990,-6.30,-20.90,9.4300,83,96,179,13,9,3,21675,21377,11198.360,-236.591,-61.655,11198.834,-241.079,0.3927
25105,25.1050,-2.70,24.20,9.5500,-55,95,40,150,136,25,21811,21402,11240.406,-239.554,-84.621,11240.936,-243.064,0.3976
25290,25.2900,4.50,47.00,9.6400,-85,86,1,171,105,103,21916,21505,11294.724,-235.706,-85.034,11295.223,-238.792,0.2943
25290,25.2900,0.00,0.00,0.0000,0,0,0,0,31,0,21947,21505,11302.839,-235.723,-91.448,11303.339,-238.792,0.8116
25497,25.4970,-7.10,-16.20,9.3200,36,87,123,51,45,156,21992,21661,11355.210,-240.860,-68.483,11355.557,-245.296,0.2542
25497,25.4970,-7.10,-30.80,9.5400,85,86,171,1,64,89,22056,21750,11394.986,-245.579,-63.310,11395.305,-250.247,4.0055
25706,25.7060,1.60,-41.80,9.7800,89,90,179,1,138,54,22194,21804,11445.251,-245.305,-80.690,11445.551,-248.843,0.2405
25707,25.7070,1.60,24.40,9.7300,-76,87,11,163,154,10,22348,21814,11488.186,-245.271,-110.483,11488.469,-247.645,42.9351
25825,25.8250,3.50,57.50,9.6700,-82,83,1,165,97,91,22445,21905,11537.324,-242.467,-111.724,11537.596,-244.640,0.4171
25834,25.8340,3.50,82.30,9.6700,-82,102,20,184,1,3,22446,21908,11538.369,-242.403,-111.310,11538.641,-244.576,0.1164
25939,25.9390,4.70,9.90,9.4600,-44,99,55,143,28,134,22474,22042,11580.569,-238.164,-89.379,11580.910,-241.101,0.4039
26124,26.1240,-6.60,-28.40,9.2700,71,88,159,17,51,162,22525,22204,11636.133,-242.864,-66.414,11636.304,-247.510,0.3014
26124,26.1240,-6.60,-36.80,9.4700,87,88,175,1,68,74,22593,22278,11673.074,-247.040,-65.172,11673.233,-251.783,3.7176
26331,26.3310,3.40,-44.20,9.7400,91,92,183,1,141,35,22734,22313,11719.127,-245.583,-87.103,11719.228,-249.050,0.2226
26331,26.3310,3.40,20.80,9.6300,-73,91,18,164,141,6,22875,22319,11757.590,-244.291,-115.034,11757.645,-246.768,3.8485
26460,26.4600,5.40,69.50,9.4800,-86,87,1,173,98,110,22973,22429,11811.807,-239.214,-112.552,11811.858,-241.643,0.4221
26465,26.4650,5.40,84.00,9.4800,-86,93,7,179,8,19,22981,22448,11818.843,-238.535,-110.276,11818.895,-240.978,1.4137
26579,26.5790,6.70,4.70,9.1600,-37,95,58,132,15,153,22996,22601,11862.390,-232.362,-81.724,11862.577,-235.847,0.3858
26764,26.7640,-7.20,-40.40,8.9000,85,86,171,1,34,170,23030,22771,11915.591,-237.044,-53.586,11915.563,-242.540,0.2887
26764,26.7640,-7.20,-46.50,9.1200,87,88,175,1,65,64,23095,22835,11949.104,-241.220,-53.793,11949.069,-246.773,3.3772
26971,26.9710,3.80,-51.80,9.4100,93,94,187,1,138,27,23233,22862,11992.272,-239.632,-76.759,11992.170,-243.910,0.2087
26971,26.9710,3.80,18.70,9.3000,-68,91,23,159,145,4,23378,22866,12031.250,-238.096,-105.931,12031.093,-241.325,3.9008
27100,27.1000,5.80,71.60,9.1300,-86,87,1,173,108,101,23486,22967,12085.709,-232.803,-107.379,12085.529,-235.796,0.4242
27105,27.1050,5.80,87.90,9.1300,-86,94,8,180,8,15,23494,22982,12091.699,-232.189,-105.931,12091.519,-235.187,1.2043
27219,27.2190,8.20,7.70,8.7600,-55,97,42,152,13,142,23507,23124,12131.731,-225.549,-79.241,12131.683,-229.399,0.3560
27338,27.3380,6.40,-38.60,8.4300,80,88,168,8,27,171,23534,23295,12183.058,-218.298,-49.448,12183.197,-223.621,0.4356
27346,27.3460,6.40,-61.70,8.4300,80,93,173,13,6,19,23540,23314,12189.560,-217.544,-46.759,12189.701,-222.892,0.8181
27443,27.4430,2.80,-38.10,8.3000,92,93,185,1,90,72,23630,23386,12231.920,-215.469,-50.483,12232.062,-220.820,0.4372
27631,27.6310,4.20,-20.60,8.2400,64,89,153,25,142,19,23772,23405,12274.017,-213.368,-75.931,12274.098,-217.733,0.2242
27632,27.6320,4.20,31.90,8.1200,-89,90,1,179,124,9,23896,23414,12308.791,-211.580,-99.724,12308.824,-215.183,34.8193
27761,27.7610,5.90,71.30,7.9900,-83,84,1,167,76,130,23972,23544,12362.395,-205.652,-88.552,12362.469,-209.639,0.4181
27769,27.7690,5.90,81.10,7.9900,-83,97,14,180,2,9,23974,23553,12365.259,-205.351,-87.103,12365.334,-209.343,0.3600
27880,27.8800,3.50,4.40,7.8300,-23,95,72,118,19,149,23993,23702,12409.076,-201.541,-60.207,12409.234,-206.658,0.3962
28069,28.0690,-8.10,-34.80,7.7800,85,86,171,1,48,160,24041,23862,12463.202,-207.505,-37.034,12463.145,-214.331,0.2881
28069,28.0690,-8.10,-22.80,8.0200,86,87,173,1,70,61,24111,23923,12497.156,-212.339,-38.897,12497.098,-219.163,3.4296
28272,28.2720,3.70,-13.70,8.4400,89,90,179,1,140,21,24251,23944,12539.283,-210.957,-63.517,12539.160,-216.443,0.2076
28273,28.2730,3.70,41.60,8.3300,-88,89,1,177,145,3,24396,23947,12578.002,-209.510,-92.897,12577.826,-213.943,38.7463
28398,28.3980,5.70,83.20,8.2500,-86,87,1,173,89,101,24485,24048,12627.503,-204.616,-90.414,12627.322,-209.002,0.3979
28406,28.4060,5.70,93.60,8.2500,-86,107,21,193,0,0,24485,24048,12627.503,-204.616,-90.414,12627.322,-209.002,0.0000
28517,28.5170,5.80,11.60,8.0000,-56,98,42,154,26,153,24511,24201,12674.005,-198.817,-64.138,12673.944,-204.267,0.4222
28706,28.7060,-8.40,-30.30,7.8400,80,87,167,7,38,179,24549,24380,12730.486,-204.919,-34.966,12730.145,-212.566,0.3006
28707,28.7070,-8.40,-28.00,8.0900,86,87,173,1,63,82,24612,24462,12768.069,-210.262,-31.034,12767.699,-218.111,37.9609
28834,28.8340,-8.60,-26.20,8.4400,91,92,183,1,139,37,24751,24499,12813.497,-217.970,-52.138,12813.257,-225.001,0.3628
28843,28.8430,-8.60,-25.80,8.4400,91,104,195,13,5,0,24756,24499,12814.791,-218.168,-53.172,12814.552,-225.197,0.1454
28947,28.9470,-5.00,36.30,8.6700,-84,96,12,180,173,10,24929,24509,12862.356,-223.900,-86.897,12862.279,-229.373,0.4607
29066,29.0660,6.60,67.30,8.8000,-84,85,1,169,106,115,25035,24624,12919.895,-217.833,-85.034,12919.753,-222.723,0.4862
29074,29.0740,6.60,90.60,8.8000,-84,101,17,185,1,3,25036,24627,12920.935,-217.712,-84.621,12920.793,-222.602,0.1309
29180,29.1800,8.40,12.70,8.4200,-71,96,25,167,28,143,25064,24770,12965.089,-210.324,-60.828,12965.080,-216.062,0.4223
29298,29.2980,6.90,-28.20,8.0700,44,87,131,43,27,177,25091,24947,13017.898,-202.355,-29.793,13018.101,-209.646,0.4526
29307,29.3070,6.90,-48.70,8.0700,44,91,135,47,5,19,25096,24966,13024.132,-201.575,-26.897,13024.338,-208.891,0.6981
29364,29.3640,3.30,-73.10,7.9300,94,95,189,1,45,60,25141,25026,13051.566,-199.827,-23.793,13051.782,-207.309,0.4823
29594,29.5940,2.40,-85.40,7.8200,93,94,187,1,132,43,25273,25069,13097.364,-198.594,-42.207,13097.556,-205.390,0.1992
29595,29.5950,2.40,4.40,7.7500,-18,87,69,105,181,5,25454,25074,13146.057,-198.138,-78.621,13146.208,-203.351,48.6947
29713,29.7130,4.40,49.20,7.6900,-80,81,1,161,142,53,25596,25127,13197.023,-195.212,-97.034,13197.109,-199.435,0.4326
29722,29.7220,4.40,82.90,7.6900,-80,96,16,176,4,4,25600,25131,13199.112,-195.053,-97.034,13199.197,-199.274,0.2327
29827,29.8270,8.00,24.80,7.3200,-94,95,1,189,52,106,25652,25237,13240.035,-189.028,-85.862,13240.159,-193.517,0.3939
30011,30.0110,0.50,-7.10,7.0100,-20,88,68,108,17,164,25669,25401,13287.379,-187.032,-55.448,13287.543,-193.104,0.2575
