HB:t=0,m=T,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=137,hd=0,OL=0,OR=0,sb=0,lp=0.00,acuteState=0,acuteYawDelta=0.0,acuteRearmTick=0
HB:t=2929,m=T,run=1,el=-71,er=74,yaw=20.9,yr=-118.5,pc=201,hd=0,OL=-120,OR=150,sb=0,lp=-3.00,acuteState=0,acuteYawDelta=0.0,acuteRearmTick=1666
HB:t=2929,m=T,run=1,el=-71,er=74,yaw=20.9,yr=-118.5,pc=201,hd=0,OL=-120,OR=150,sb=0,lp=-3.00,acuteState=0,acuteYawDelta=0.0,acuteRearmTick=1666
HB:t=3002,m=T,run=1,el=-93,er=94,yaw=17.3,yr=-127.1,pc=202,hd=0,OL=-120,OR=150,sb=0,lp=-3.00,acuteState=0,acuteYawDelta=0.0,acuteRearmTick=1666
HB:t=3003,m=T,run=1,el=-93,er=94,yaw=17.3,yr=-127.1,pc=202,hd=0,OL=-120,OR=150,sb=0,lp=-3.00,acuteState=0,acuteYawDelta=0.0,acuteRearmTick=1666
HB:t=3038,m=T,run=1,el=-25,er=26,yaw=13.7,yr=-134.5,pc=203,hd=0,OL=-120,OR=150,sb=0,lp=-3.00,acuteState=0,acuteYawDelta=0.0,acuteRearmTick=1666
HB:t=3111,m=T,run=1,el=-94,er=92,yaw=10.1,yr=-140.9,pc=204,hd=0,OL=-120,OR=150,sb=0,lp=-3.00,acuteState=0,acuteYawDelta=0.0,acuteRearmTick=1666
HB:t=3185,m=T,run=1,el=-100,er=101,yaw=6.5,yr=-146.3,pc=204,hd=0,OL=-120,OR=150,sb=0,lp=-3.00,acuteState=0,acuteYawDelta=0.0,acuteRearmTick=1666
HB:t=3186,m=T,run=1,el=-100,er=101,yaw=6.5,yr=-146.3,pc=204,hd=0,OL=-120,OR=150,sb=0,lp=-3.00,acuteState=0,acuteYawDelta=0.0,acuteRearmTick=1666
HB:t=3239,m=T,run=1,el=-60,er=61,yaw=2.9,yr=-151.1,pc=203,hd=0,OL=-120,OR=150,sb=0,lp=-3.00,acuteState=0,acuteYawDelta=0.0,acuteRearmTick=1666
HB:t=3309,m=T,run=1,el=-92,er=91,yaw=-0.7,yr=-155.1,pc=204,hd=0,OL=-120,OR=150,sb=0,lp=-3.00,acuteState=0,acuteYawDelta=0.0,acuteRearmTick=1666
HB:t=3310,m=T,run=1,el=-92,er=91,yaw=-0.7,yr=-155.1,pc=204,hd=0,OL=-120,OR=150,sb=0,lp=-3.00,acuteState=0,acuteYawDelta=0.0,acuteRearmTick=1666
HB:t=3368,m=T,run=1,el=-73,er=72,yaw=-4.3,yr=-158.6,pc=204,hd=0,OL=-120,OR=150,sb=0,lp=-3.00,acuteState=0,acuteYawDelta=0.0,acuteRearmTick=1666
HB:t=3442,m=T,run=1,el=-92,er=93,yaw=-7.9,yr=-161.6,pc=204,hd=0,OL=-120,OR=150,sb=0,lp=-3.00,acuteState=0,acuteYawDelta=0.0,acuteRearmTick=1666
HB:t=3442,m=T,run=1,el=-92,er=93,yaw=-7.9,yr=-161.6,pc=204,hd=0,OL=-120,OR=150,sb=0,lp=-3.00,acuteState=0,acuteYawDelta=0.0,acuteRearmTick=1666
HB:t=3478,m=T,run=1,el=-26,er=25,yaw=-11.5,yr=-164.2,pc=205,hd=0,OL=-120,OR=150,sb=128,lp=293.00,acuteState=0,acuteYawDelta=0.0,acuteRearmTick=1666
HB:t=3482,m=T,run=1,el=-5,er=5,yaw=-11.5,yr=-164.2,pc=205,hd=0,OL=-120,OR=150,sb=128,lp=327.00,acuteState=0,acuteYawDelta=0.0,acuteRearmTick=1666
HB:t=3552,m=T,run=1,el=-94,er=91,yaw=-15.1,yr=-166.4,pc=206,hd=0,OL=-120,OR=150,sb=0,lp=340.00,acuteState=0,acuteYawDelta=0.0,acuteRearmTick=1666
HB:t=3626,m=T,run=1,el=-86,er=82,yaw=-18.7,yr=-168.3,pc=207,hd=0,OL=-120,OR=150,sb=0,lp=340.00,acuteState=0,acuteYawDelta=0.0,acuteRearmTick=1666
HB:t=3627,m=T,run=1,el=-86,er=82,yaw=-18.7,yr=-168.3,pc=207,hd=0,OL=-120,OR=150,sb=0,lp=340.00,acuteState=0,acuteYawDelta=0.0,acuteRearmTick=1666
HB:t=3700,m=T,run=1,el=-91,er=87,yaw=-22.3,yr=-169.9,pc=207,hd=0,OL=-120,OR=150,sb=0,lp=340.00,acuteState=0,acuteYawDelta=0.0,acuteRearmTick=1666
HB:t=3750,m=T,run=1,el=-60,er=56,yaw=-25.9,yr=-171.3,pc=207,hd=0,OL=-120,OR=150,sb=0,lp=340.00,acuteState=0,acuteYawDelta=0.0,acuteRearmTick=1666
HB:t=3750,m=T,run=1,el=-60,er=56,yaw=-25.9,yr=-171.3,pc=207,hd=0,OL=-120,OR=150,sb=0,lp=340.00,acuteState=0,acuteYawDelta=0.0,acuteRearmTick=1666
HB:t=3824,m=T,run=1,el=-99,er=93,yaw=-22.3,yr=-122.2,pc=207,hd=0,OL=-120,OR=150,sb=0,lp=340.00,acuteState=0,acuteYawDelta=0.0,acuteRearmTick=1666
HB:t=3825,m=T,run=1,el=-99,er=93,yaw=-22.3,yr=-122.2,pc=207,hd=0,OL=-120,OR=150,sb=0,lp=340.00,acuteState=0,acuteYawDelta=0.0,acuteRearmTick=1666
HB:t=3890,m=T,run=1,el=-78,er=75,yaw=-18.7,yr=-79.9,pc=207,hd=0,OL=-120,OR=150,sb=0,lp=340.00,acuteState=0,acuteYawDelta=0.0,acuteRearmTick=1666
HB:t=3964,m=T,run=1,el=-101,er=96,yaw=-15.1,yr=-43.5,pc=207,hd=0,OL=-120,OR=150,sb=0,lp=340.00,acuteState=0,acuteYawDelta=0.0,acuteRearmTick=1666
HB:t=3965,m=T,run=1,el=-101,er=96,yaw=-15.1,yr=-43.5,pc=207,hd=0,OL=-120,OR=150,sb=0,lp=340.00,acuteState=0,acuteYawDelta=0.0,acuteRearmTick=1666
HB:t=4030,m=T,run=1,el=-75,er=72,yaw=-11.5,yr=-12.2,pc=207,hd=0,OL=-120,OR=150,sb=0,lp=340.00,acuteState=0,acuteYawDelta=0.0,acuteRearmTick=1666
HB:t=4065,m=T,run=1,el=-37,er=36,yaw=-7.9,yr=14.7,pc=206,hd=0,OL=-120,OR=150,sb=0,lp=340.00,acuteState=0,acuteYawDelta=0.0,acuteRearmTick=1666
HB:t=4070,m=T,run=1,el=-37,er=36,yaw=-7.9,yr=14.7,pc=206,hd=0,OL=-120,OR=150,sb=0,lp=340.00,acuteState=0,acuteYawDelta=0.0,acuteRearmTick=1666
HB:t=4108,m=T,run=1,el=-42,er=42,yaw=-4.3,yr=37.9,pc=206,hd=0,OL=-120,OR=150,sb=0,lp=340.00,acuteState=0,acuteYawDelta=0.0,acuteRearmTick=1666
HB:t=4190,m=T,run=1,el=-107,er=103,yaw=-0.7,yr=57.8,pc=207,hd=0,OL=-120,OR=150,sb=0,lp=340.00,acuteState=0,acuteYawDelta=0.0,acuteRearmTick=1666
HB:t=4191,m=T,run=1,el=-1,er=0,yaw=-0.7,yr=57.8,pc=207,hd=144,OL=351,OR=63,sb=0,lp=340.00,acuteState=0,acuteYawDelta=0.0,acuteRearmTick=1666
HB:t=4264,m=T,run=1,el=23,er=11,yaw=2.9,yr=74.9,pc=90,hd=144,OL=150,OR=-120,sb=0,lp=340.00,acuteState=0,acuteYawDelta=0.0,acuteRearmTick=1666
HB:t=4295,m=T,run=1,el=9,er=-3,yaw=6.5,yr=89.6,pc=107,hd=144,OL=150,OR=-120,sb=0,lp=340.00,acuteState=0,acuteYawDelta=0.0,acuteRearmTick=1666
HB:t=4304,m=T,run=1,el=4,er=-2,yaw=6.5,yr=89.6,pc=112,hd=144,OL=150,OR=-120,sb=0,lp=340.00,acuteState=0,acuteYawDelta=0.0,acuteRearmTick=1666
HB:t=4374,m=T,run=1,el=51,er=-35,yaw=10.1,yr=102.2,pc=109,hd=144,OL=150,OR=-120,sb=0,lp=340.00,acuteState=0,acuteYawDelta=0.0,acuteRearmTick=1666
HB:t=4448,m=T,run=1,el=72,er=-47,yaw=13.7,yr=113.1,pc=120,hd=144,OL=150,OR=-120,sb=0,lp=340.00,acuteState=0,acuteYawDelta=0.0,acuteRearmTick=1666
HB:t=4449,m=T,run=1,el=72,er=-47,yaw=13.7,yr=113.1,pc=120,hd=144,OL=150,OR=-120,sb=0,lp=340.00,acuteState=0,acuteYawDelta=0.0,acuteRearmTick=1666
HB:t=4522,m=T,run=1,el=88,er=-58,yaw=17.3,yr=122.5,pc=136,hd=144,OL=150,OR=-120,sb=0,lp=340.00,acuteState=0,acuteYawDelta=0.0,acuteRearmTick=1666
HB:t=4557,m=T,run=1,el=24,er=-16,yaw=20.9,yr=130.5,pc=156,hd=144,OL=150,OR=-120,sb=0,lp=340.00,acuteState=0,acuteYawDelta=0.0,acuteRearmTick=1666
HB:t=4562,m=T,run=1,el=5,er=-3,yaw=20.9,yr=130.5,pc=163,hd=144,OL=150,OR=-120,sb=0,lp=340.00,acuteState=0,acuteYawDelta=0.0,acuteRearmTick=1666
HB:t=4631,m=T,run=1,el=83,er=-61,yaw=24.5,yr=137.5,pc=161,hd=144,OL=150,OR=-120,sb=0,lp=340.00,acuteState=0,acuteYawDelta=0.0,acuteRearmTick=1666
HB:t=4666,m=T,run=1,el=20,er=-18,yaw=28.1,yr=143.4,pc=183,hd=144,OL=150,OR=-120,sb=0,lp=340.00,acuteState=0,acuteYawDelta=0.0,acuteRearmTick=1666
HB:t=4671,m=T,run=1,el=4,er=-5,yaw=28.1,yr=143.4,pc=189,hd=144,OL=150,OR=-120,sb=0,lp=340.00,acuteState=0,acuteYawDelta=0.0,acuteRearmTick=1666
HB:t=4749,m=T,run=1,el=79,er=-78,yaw=31.7,yr=148.5,pc=193,hd=144,OL=150,OR=-120,sb=0,lp=340.00,acuteState=0,acuteYawDelta=0.0,acuteRearmTick=1666
HB:t=4808,m=T,run=1,el=60,er=-52,yaw=35.3,yr=152.9,pc=202,hd=144,OL=150,OR=-120,sb=0,lp=340.00,acuteState=0,acuteYawDelta=0.0,acuteRearmTick=1666
HB:t=4808,m=T,run=1,el=60,er=-52,yaw=35.3,yr=152.9,pc=202,hd=144,OL=150,OR=-120,sb=0,lp=340.00,acuteState=0,acuteYawDelta=0.0,acuteRearmTick=1666
HB:t=4882,m=T,run=1,el=88,er=-73,yaw=38.9,yr=156.7,pc=199,hd=144,OL=150,OR=-120,sb=0,lp=340.00,acuteState=0,acuteYawDelta=0.0,acuteRearmTick=1666
HB:t=4882,m=T,run=1,el=88,er=-73,yaw=38.9,yr=156.7,pc=199,hd=144,OL=150,OR=-120,sb=0,lp=340.00,acuteState=0,acuteYawDelta=0.0,acuteRearmTick=1666
HB:t=4918,m=T,run=1,el=26,er=-21,yaw=42.5,yr=160.0,pc=200,hd=144,OL=150,OR=-120,sb=0,lp=340.00,acuteState=0,acuteYawDelta=0.0,acuteRearmTick=1666
HB:t=4922,m=T,run=1,el=4,er=-4,yaw=42.5,yr=160.0,pc=202,hd=144,OL=150,OR=-120,sb=0,lp=340.00,acuteState=0,acuteYawDelta=0.0,acuteRearmTick=1666
HB:t=4977,m=T,run=1,el=71,er=-57,yaw=46.1,yr=162.8,pc=199,hd=144,OL=150,OR=-120,sb=0,lp=340.00,acuteState=0,acuteYawDelta=0.0,acuteRearmTick=1666
HB:t=5051,m=T,run=1,el=95,er=-79,yaw=49.7,yr=165.2,pc=197,hd=144,OL=150,OR=-120,sb=0,lp=340.00,acuteState=0,acuteYawDelta=0.0,acuteRearmTick=1666
HB:t=5051,m=T,run=1,el=95,er=-79,yaw=49.7,yr=165.2,pc=197,hd=144,OL=150,OR=-120,sb=0,lp=340.00,acuteState=0,acuteYawDelta=0.0,acuteRearmTick=1666
HB:t=5126,m=T,run=1,el=102,er=-87,yaw=53.3,yr=167.3,pc=198,hd=144,OL=150,OR=-120,sb=0,lp=340.00,acuteState=0,acuteYawDelta=0.0,acuteRearmTick=1666
HB:t=5126,m=T,run=1,el=102,er=-87,yaw=53.3,yr=167.3,pc=198,hd=144,OL=150,OR=-120,sb=0,lp=340.00,acuteState=0,acuteYawDelta=0.0,acuteRearmTick=1666
HB:t=5200,m=T,run=1,el=92,er=-81,yaw=56.9,yr=169.1,pc=198,hd=144,OL=150,OR=-120,sb=0,lp=340.00,acuteState=0,acuteYawDelta=0.0,acuteRearmTick=1666
HB:t=5200,m=T,run=1,el=92,er=-81,yaw=56.9,yr=169.1,pc=198,hd=144,OL=150,OR=-120,sb=0,lp=340.00,acuteState=0,acuteYawDelta=0.0,acuteRearmTick=1666
HB:t=5250,m=T,run=1,el=63,er=-53,yaw=60.5,yr=170.6,pc=200,hd=144,OL=150,OR=-120,sb=0,lp=340.00,acuteState=0,acuteYawDelta=0.0,acuteRearmTick=1666
HB:t=5251,m=T,run=1,el=1,er=-1,yaw=60.5,yr=170.6,pc=202,hd=144,OL=150,OR=-120,sb=0,lp=340.00,acuteState=0,acuteYawDelta=0.0,acuteRearmTick=1666
HB:t=5324,m=T,run=1,el=100,er=-84,yaw=64.1,yr=171.9,pc=200,hd=144,OL=150,OR=-120,sb=0,lp=340.00,acuteState=0,acuteYawDelta=0.0,acuteRearmTick=1666
