tick,t_s,run,el,er,ed,lc,rc,cd,yaw_deg,sensor_score,sensor_state,forward_ds,path_s,traj_x,traj_y,sensor_y_accum
122115,5.995,1,0.25,0.0,0.25,15614,15620,-6,-3.596,0.0,line_missing,0.037875,0.861875,0.8552931867500995,-0.07240518693349521,-0.375625
122412,6.292,1,0.25,0.25,0.0,16496,16584,-88,-8.402,0.0,line_missing,0.07425,0.936125,0.9287462788078213,-0.08325441580746783,-0.375625
122715,6.595,1,0.25,0.25,0.0,17461,17590,-129,-11.578,0.0,line_missing,0.07575,1.011875,1.002954947029504,-0.09845757537264468,-0.375625
123011,6.891,1,0.25,0.25,0.0,18408,18528,-120,-12.024,0.0,line_missing,0.074,1.0858750000000001,1.0753314184852945,-0.11387335883016525,-0.375625
123315,7.195,1,0.0,0.25,-0.25,19299,19250,49,-4.349,0.0,line_missing,0.038,1.1238750000000002,1.1132220030413569,-0.11675495595674054,-0.375625
123611,7.491,1,0.0,0.25,-0.25,20259,20071,188,4.523,0.0,line_missing,0.037,1.160875,1.1501067760840795,-0.11383716268324826,-0.375625
123914,7.794,1,0.25,0.0,0.25,21248,20970,278,12.471,0.0,line_missing,0.037875,1.1987500000000002,1.1870881318208095,-0.1056582292030548,-0.375625
124211,8.091,1,0.0,0.25,-0.25,21995,21932,63,6.868,0.0,line_missing,0.037125,1.2358750000000003,1.2239467333702472,-0.10121873409439738,-0.375625
124513,8.393,1,0.25,0.25,0.0,22511,22837,-326,-7.42,0.0,line_missing,0.0755,1.3113750000000002,1.298814507228921,-0.11096893601263837,-0.375625
124810,8.69,1,0.25,0.25,0.0,23267,23712,-445,-29.772,0.0,line_missing,0.07425,1.385625,1.3632641173436235,-0.14783776100154777,-0.375625
125113,8.993,1,0.0,0.25,-0.25,24192,24624,-432,-31.941,0.0,line_missing,0.037875,1.4235000000000002,1.3954045896323888,-0.1678753672970888,-0.375625
125427,9.307,1,10.25,7.25,3.0,25304,25561,-257,-23.48,0.0,line_missing,2.7475,4.171,3.9154094141471716,-1.262558853251919,-0.375625
125731,9.611,1,0.25,0.0,0.25,26143,25954,189,-13.298,0.0,line_missing,0.038,4.2090000000000005,3.952390516439698,-1.2712994523864003,-0.375625
126034,9.914,1,0.0,0.25,-0.25,27043,26711,332,13.555,0.0,line_missing,0.037875,4.246875,3.9892105227437904,-1.2624223604770761,-0.375625
126330,10.21,1,0.25,0.25,0.0,27987,27649,338,20.699,0.0,line_missing,0.074,4.320875,4.058433837542846,-1.2362664302081896,-0.375625
126633,10.513,1,0.0,0.0,0.0,28840,28598,242,15.218,0.0,line_missing,0.0,4.320875,4.058433837542846,-1.2362664302081896,-0.375625
126930,10.81,1,0.0,0.25,-0.25,29712,29587,125,8.422,0.0,line_missing,0.037125,4.358,4.095158487786584,-1.2308289961189283,-0.375625
127233,11.113,1,0.25,0.25,0.0,30601,30534,67,3.37,0.0,line_missing,0.07575,4.43375,4.170777496631735,-1.2263761317287942,-0.375625
127547,11.427,1,0.25,0.25,0.0,31454,31451,3,-0.328,-2.5,left_bias,0.0785,4.51225,4.249276210335799,-1.2268255166500508,-0.571875
127851,11.731,1,0.0,0.0,0.0,31829,31918,-89,-5.535,0.0,line_missing,0.0,4.51225,4.249276210335799,-1.2268255166500508,-0.571875
128165,12.045,1,8.75,9.25,-0.5,32626,32758,-132,-10.47,0.0,line_missing,2.826,7.33825,7.028223850314196,-1.74036812857091,-0.571875
128469,12.349,1,0.0,0.0,0.0,33412,33581,-169,-13.213,0.0,line_missing,0.0,7.33825,7.028223850314196,-1.74036812857091,-0.571875
128773,12.652,1,0.25,0.25,0.0,34345,34513,-168,-13.533,0.0,line_missing,0.076,7.41425,7.102113733436924,-1.7581525366889676,-0.571875
129069,12.949,1,0.0,0.25,-0.25,35264,35413,-149,-12.673,0.0,line_missing,0.037,7.45125,7.138212340758139,-1.766269836084006,-0.571875
129372,13.252,1,0.0,0.0,0.0,36262,36351,-89,-9.737,0.0,line_missing,0.0,7.45125,7.138212340758139,-1.766269836084006,-0.571875
129669,13.549,1,0.25,0.25,0.0,37327,37362,-35,-6.374,0.0,line_missing,0.07425,7.5255,7.212003356946017,-1.7745129198492258,-0.571875
129972,13.852,1,0.25,0.0,0.25,38341,38338,3,-3.826,0.0,line_missing,0.037875,7.563375,7.249793944608426,-1.7770401929112023,-0.571875
130268,14.148,1,0.25,0.25,0.0,39311,39307,4,-3.337,0.0,line_missing,0.074,7.637375,7.323668472815083,-1.7813476378898134,-0.571875
130571,14.451,1,0.25,0.25,0.0,40284,40277,7,-3.16,0.0,line_missing,0.07575,7.713125,7.3993032943058346,-1.7855233148483551,-0.571875
130868,14.748,1,0.0,0.25,-0.25,41280,41260,20,-2.779,0.0,line_missing,0.037125,7.750249999999999,7.436384634363931,-1.787323271652245,-0.571875
