tick,t_s,run,el,er,ed,lc,rc,cd,yaw_deg,sensor_score,sensor_state,forward_ds,path_s,traj_x,traj_y,sensor_y_accum
761909,8.998,1,0.25,0.25,0.0,30792,30772,20,-5.357,0.0,line_missing,0.074,1.5016250000000002,1.4597084791909922,-0.12309085482728285,0.0
762213,9.302,1,0.0,0.0,0.0,31908,31905,3,-6.274,0.0,line_missing,0.0,1.5016250000000002,1.4597084791909922,-0.12309085482728285,0.0
762509,9.598,1,0.25,0.0,0.25,33042,33061,-19,-7.598,0.0,line_missing,0.037,1.5386250000000001,1.4963836249728562,-0.12798306106568205,0.0
762812,9.901,1,0.25,0.25,0.0,34170,34256,-86,-11.22,0.0,line_missing,0.07575,1.6143750000000001,1.5706858375697408,-0.1427222504330576,0.0
763109,10.197,1,0.25,0.25,0.0,35249,35390,-141,-14.67,0.0,line_missing,0.07425,1.688625,1.6425153237686887,-0.161526170566773,0.0
763412,10.501,1,0.25,0.0,0.25,36328,36409,-81,-12.928,0.0,line_missing,0.037875,1.7265000000000001,1.679430267405558,-0.16999980976647744,0.0
763709,10.798,1,0.25,0.25,0.0,37442,37516,-74,-11.005,0.0,line_missing,0.07425,1.80075,1.752314849145485,-0.18417373810677465,0.0
764012,11.101,1,0.25,0.25,0.0,38602,38656,-54,-10.581,0.0,line_missing,0.07575,1.8765,1.8267768185433335,-0.198083361156803,0.0
764308,11.397,1,0.0,0.0,0.0,38995,38880,115,-9.674,0.0,line_missing,0.0,1.8765,1.8267768185433335,-0.198083361156803,0.0
764611,11.7,1,0.0,0.0,0.0,39098,38906,192,-9.814,0.0,line_missing,0.0,1.8765,1.8267768185433335,-0.198083361156803,0.0
764908,11.997,1,0.0,0.0,0.0,39098,38906,192,-9.804,0.0,line_missing,0.0,1.8765,1.8267768185433335,-0.198083361156803,0.0
765211,12.3,1,0.0,0.0,0.0,39098,38906,192,-9.802,0.0,line_missing,0.0,1.8765,1.8267768185433335,-0.198083361156803,0.0
765508,12.597,1,0.0,0.0,0.0,39098,38906,192,-9.807,0.0,line_missing,0.0,1.8765,1.8267768185433335,-0.198083361156803,0.0
765811,12.9,1,0.0,0.0,0.0,39099,39006,93,-9.841,0.0,line_missing,0.0,1.8765,1.8267768185433335,-0.198083361156803,0.0
766107,13.196,1,0.25,0.0,0.25,39808,39744,64,-10.292,0.0,line_missing,0.037,1.9135,1.8631814883154763,-0.20469396012975796,0.0
766411,13.5,1,0.0,0.0,0.0,40230,40020,210,-11.239,0.0,line_missing,0.0,1.9135,1.8631814883154763,-0.20469396012975796,0.0
766707,13.796,1,0.0,0.0,0.0,40231,40020,211,-11.261,0.0,line_missing,0.0,1.9135,1.8631814883154763,-0.20469396012975796,0.0
767011,14.1,1,0.0,0.0,0.0,40231,40020,211,-11.275,0.0,line_missing,0.0,1.9135,1.8631814883154763,-0.20469396012975796,0.0
767307,14.396,1,0.0,0.0,0.0,40231,40021,210,-11.297,0.0,line_missing,0.0,1.9135,1.8631814883154763,-0.20469396012975796,0.0
767610,14.699,1,0.0,0.0,0.0,40232,40025,207,-11.36,0.0,line_missing,0.0,1.9135,1.8631814883154763,-0.20469396012975796,0.0
767906,14.995,1,0.0,0.0,0.0,40573,40034,539,-11.424,0.0,line_missing,0.0,1.9135,1.8631814883154763,-0.20469396012975796,0.0
