tick,t_s,run,el,er,ed,lc,rc,cd,yaw_deg,sensor_score,sensor_state,forward_ds,path_s,traj_x,traj_y,sensor_y_accum
57164,6.925,1,0.25,0.25,0.0,35592,35993,-401,-24.608,0.0,line_missing,0.07575,1.8415,1.728729885150209,-0.3974251957269884,-0.037875
57460,7.221,1,0.0,0.0,0.0,36275,36561,-286,-17.836,0.0,line_missing,0.0,1.8415,1.728729885150209,-0.3974251957269884,-0.037875
57764,7.525,1,0.0,0.0,0.0,36278,36562,-284,3.769,0.0,line_missing,0.0,1.8415,1.728729885150209,-0.3974251957269884,-0.037875
58060,7.821,1,0.0,0.0,0.0,36279,36563,-284,3.703,0.0,line_missing,0.0,1.8415,1.728729885150209,-0.3974251957269884,-0.037875
58363,8.124,1,0.0,0.0,0.0,36279,36563,-284,3.669,0.0,line_missing,0.0,1.8415,1.728729885150209,-0.3974251957269884,-0.037875
58660,8.421,1,0.0,0.0,0.0,36279,36564,-285,3.614,0.0,balanced,0.0,1.8415,1.728729885150209,-0.3974251957269884,-0.037875
58963,8.724,1,0.0,0.0,0.0,36279,36564,-285,3.608,0.0,line_missing,0.0,1.8415,1.728729885150209,-0.3974251957269884,-0.037875
59259,9.02,1,0.0,0.0,0.0,36280,36564,-284,3.594,0.0,line_missing,0.0,1.8415,1.728729885150209,-0.3974251957269884,-0.037875
59562,9.323,1,0.25,0.25,0.0,37428,36801,627,2.927,0.0,balanced,0.07575,1.91725,1.8043810620738752,-0.3935571303107649,-0.037875
59859,9.62,1,0.25,0.25,0.0,38417,37687,730,2.871,0.0,balanced,0.07425,1.9914999999999998,1.8785378661946628,-0.38983813816353985,-0.037875
60162,9.923,1,0.0,0.0,0.0,38799,38040,759,2.793,0.0,line_missing,0.0,1.9914999999999998,1.8785378661946628,-0.38983813816353985,-0.037875
60458,10.219,1,0.0,0.0,0.0,38806,38040,766,2.793,0.0,line_missing,0.0,1.9914999999999998,1.8785378661946628,-0.38983813816353985,-0.037875
60761,10.522,1,0.0,0.0,0.0,38808,38041,767,2.758,0.0,line_missing,0.0,1.9914999999999998,1.8785378661946628,-0.38983813816353985,-0.037875
61058,10.819,1,0.0,0.0,0.0,39308,38055,1253,2.799,0.0,line_missing,0.0,1.9914999999999998,1.8785378661946628,-0.38983813816353985,-0.037875
61361,11.122,1,0.0,0.25,-0.25,39311,39083,228,2.764,0.0,line_missing,0.037875,2.029375,1.9163688036846338,-0.3880117226495064,-0.037875
61658,11.419,1,0.25,0.25,0.0,39370,39772,-402,2.79,0.0,line_missing,0.07425,2.103625,1.9905307913002614,-0.38439757089570686,-0.037875
61961,11.722,1,0.0,0.0,0.0,40022,40069,-47,2.777,0.0,line_missing,0.0,2.103625,1.9905307913002614,-0.38439757089570686,-0.037875
62258,12.018,1,0.0,0.0,0.0,40503,40156,347,2.773,0.0,line_missing,0.0,2.103625,1.9905307913002614,-0.38439757089570686,-0.037875
62561,12.322,1,0.0,0.0,0.0,40503,40157,346,2.765,-0.07142857142857142,left_bias,0.0,2.103625,1.9905307913002614,-0.38439757089570686,-0.037875
62858,12.619,1,0.0,0.0,0.0,40503,40157,346,2.764,-0.07142857142857142,left_bias,0.0,2.103625,1.9905307913002614,-0.38439757089570686,-0.037875
63161,12.922,1,0.0,0.0,0.0,40503,40157,346,2.771,0.0,line_missing,0.0,2.103625,1.9905307913002614,-0.38439757089570686,-0.037875
63457,13.218,1,0.0,0.0,0.0,40658,40194,464,2.737,-0.07142857142857142,left_bias,0.0,2.103625,1.9905307913002614,-0.38439757089570686,-0.037875
63761,13.522,1,0.0,0.25,-0.25,41432,41137,295,2.762,-0.07142857142857142,left_bias,0.038,2.141625,2.0284866473106207,-0.3825664525158995,-0.04058928571428572
64057,13.818,1,0.0,0.0,0.0,41740,41253,487,2.723,0.0,line_missing,0.0,2.141625,2.0284866473106207,-0.3825664525158995,-0.04058928571428572
64360,14.121,1,0.0,0.0,0.0,42233,41253,980,2.717,0.0,line_missing,0.0,2.141625,2.0284866473106207,-0.3825664525158995,-0.04058928571428572
64656,14.417,1,0.0,0.0,0.0,42236,41253,983,2.683,-0.07142857142857142,left_bias,0.0,2.141625,2.0284866473106207,-0.3825664525158995,-0.04058928571428572
64960,14.721,1,0.0,0.0,0.0,42249,41253,996,2.683,0.0,line_missing,0.0,2.141625,2.0284866473106207,-0.3825664525158995,-0.04058928571428572
