HB:t=184,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=1,hd=0,OL=1,OR=1
HB:t=3333,m=S,run=1,el=49,er=46,yaw=-0.5,yr=1.3,pc=10,hd=0,OL=10,OR=10
HB:t=3372,m=S,run=1,el=12,er=11,yaw=-0.3,yr=2.4,pc=10,hd=0,OL=10,OR=10
HB:t=3372,m=S,run=1,el=26,er=24,yaw=-0.3,yr=2.4,pc=10,hd=0,OL=10,OR=10
HB:t=3490,m=S,run=1,el=126,er=121,yaw=-0.1,yr=2.2,pc=9,hd=0,OL=9,OR=9
HB:t=3499,m=S,run=1,el=13,er=13,yaw=-0.1,yr=2.2,pc=9,hd=0,OL=9,OR=9
HB:t=3544,m=S,run=1,el=50,er=49,yaw=-0.1,yr=2.3,pc=10,hd=0,OL=10,OR=10
HB:t=3584,m=S,run=1,el=11,er=11,yaw=0.2,yr=4.0,pc=10,hd=0,OL=10,OR=10
HB:t=3584,m=S,run=1,el=28,er=26,yaw=0.2,yr=4.0,pc=10,hd=0,OL=10,OR=10
HB:t=3706,m=S,run=1,el=127,er=126,yaw=0.3,yr=3.6,pc=9,hd=0,OL=9,OR=9
HB:t=3711,m=S,run=1,el=4,er=4,yaw=0.3,yr=3.6,pc=10,hd=0,OL=10,OR=10
HB:t=3760,m=S,run=1,el=48,er=47,yaw=0.4,yr=3.6,pc=10,hd=0,OL=10,OR=10
HB:t=3800,m=S,run=1,el=11,er=11,yaw=0.5,yr=4.1,pc=11,hd=0,OL=11,OR=11
HB:t=3800,m=S,run=1,el=36,er=35,yaw=0.5,yr=4.1,pc=11,hd=0,OL=11,OR=11
HB:t=3957,m=S,run=1,el=134,er=132,yaw=0.7,yr=3.7,pc=9,hd=0,OL=9,OR=9
HB:t=3958,m=S,run=1,el=62,er=61,yaw=0.7,yr=3.7,pc=9,hd=0,OL=9,OR=9
HB:t=3993,m=S,run=1,el=27,er=27,yaw=1.0,yr=5.2,pc=10,hd=0,OL=10,OR=10
HB:t=4122,m=S,run=1,el=132,er=131,yaw=1.0,yr=4.6,pc=9,hd=-1,OL=8,OR=10
HB:t=4125,m=S,run=1,el=19,er=20,yaw=1.0,yr=4.6,pc=9,hd=-1,OL=8,OR=10
HB:t=4176,m=S,run=1,el=40,er=42,yaw=1.1,yr=4.2,pc=10,hd=-1,OL=9,OR=11
HB:t=4217,m=S,run=1,el=11,er=12,yaw=1.0,yr=3.5,pc=10,hd=-1,OL=9,OR=11
HB:t=4217,m=S,run=1,el=30,er=30,yaw=1.0,yr=3.5,pc=10,hd=-1,OL=9,OR=11
HB:t=4340,m=S,run=1,el=119,er=123,yaw=0.9,yr=2.8,pc=9,hd=-1,OL=8,OR=10
HB:t=4343,m=S,run=1,el=1,er=0,yaw=0.9,yr=2.8,pc=11,hd=-1,OL=10,OR=12
HB:t=4394,m=S,run=1,el=50,er=51,yaw=0.8,yr=1.9,pc=11,hd=0,OL=11,OR=11
HB:t=4433,m=S,run=1,el=12,er=12,yaw=0.7,yr=0.6,pc=10,hd=-1,OL=9,OR=11
HB:t=4433,m=S,run=1,el=27,er=28,yaw=0.7,yr=0.6,pc=10,hd=0,OL=10,OR=10
HB:t=4556,m=S,run=1,el=129,er=128,yaw=0.6,yr=0.4,pc=9,hd=0,OL=9,OR=9
HB:t=4560,m=S,run=1,el=19,er=19,yaw=0.6,yr=0.4,pc=9,hd=0,OL=9,OR=9
HB:t=4610,m=S,run=1,el=49,er=48,yaw=0.5,yr=-0.1,pc=10,hd=0,OL=10,OR=10
HB:t=4645,m=S,run=1,el=12,er=12,yaw=0.5,yr=-0.4,pc=11,hd=0,OL=11,OR=11
HB:t=4768,m=S,run=1,el=128,er=129,yaw=0.4,yr=-0.4,pc=9,hd=0,OL=9,OR=9
HB:t=4772,m=S,run=1,el=3,er=2,yaw=0.4,yr=-0.4,pc=10,hd=0,OL=10,OR=10
HB:t=4822,m=S,run=1,el=50,er=49,yaw=0.4,yr=-0.3,pc=10,hd=0,OL=10,OR=10
HB:t=4862,m=S,run=1,el=12,er=12,yaw=0.5,yr=0.2,pc=10,hd=0,OL=10,OR=10
HB:t=4862,m=S,run=1,el=27,er=25,yaw=0.5,yr=0.2,pc=10,hd=0,OL=10,OR=10
HB:t=4985,m=S,run=1,el=128,er=127,yaw=0.6,yr=0.3,pc=9,hd=0,OL=9,OR=9
HB:t=4989,m=S,run=1,el=19,er=18,yaw=0.6,yr=0.3,pc=9,hd=0,OL=9,OR=9
HB:t=5039,m=S,run=1,el=45,er=45,yaw=0.6,yr=0.5,pc=10,hd=0,OL=10,OR=10
HB:t=5079,m=S,run=1,el=11,er=12,yaw=0.7,yr=0.8,pc=11,hd=0,OL=11,OR=11
HB:t=5079,m=S,run=1,el=34,er=34,yaw=0.7,yr=0.8,pc=11,hd=0,OL=11,OR=11
HB:t=5202,m=S,run=1,el=131,er=130,yaw=0.7,yr=0.7,pc=9,hd=-1,OL=8,OR=10
HB:t=5206,m=S,run=1,el=20,er=20,yaw=0.7,yr=0.7,pc=9,hd=0,OL=9,OR=9
HB:t=5277,m=S,run=1,el=70,er=68,yaw=0.8,yr=1.3,pc=10,hd=-1,OL=9,OR=11
HB:t=5397,m=S,run=1,el=129,er=128,yaw=0.8,yr=1.2,pc=8,hd=-1,OL=7,OR=9
HB:t=5405,m=S,run=1,el=4,er=5,yaw=0.8,yr=1.2,pc=10,hd=-1,OL=9,OR=11
HB:t=5451,m=S,run=1,el=46,er=50,yaw=0.8,yr=0.9,pc=10,hd=-1,OL=9,OR=11
HB:t=5487,m=S,run=1,el=11,er=12,yaw=0.7,yr=0.4,pc=10,hd=-1,OL=9,OR=11
HB:t=5610,m=S,run=1,el=123,er=130,yaw=0.6,yr=0.2,pc=9,hd=-1,OL=8,OR=10
HB:t=5613,m=S,run=1,el=0,er=1,yaw=0.6,yr=0.2,pc=11,hd=0,OL=11,OR=11
HB:t=5664,m=S,run=1,el=51,er=50,yaw=0.5,yr=-0.7,pc=10,hd=0,OL=10,OR=10
HB:t=5704,m=S,run=1,el=11,er=11,yaw=0.0,yr=-4.0,pc=10,hd=0,OL=10,OR=10
HB:t=5704,m=S,run=1,el=28,er=28,yaw=0.0,yr=-4.0,pc=10,hd=0,OL=10,OR=10
HB:t=5827,m=S,run=1,el=125,er=127,yaw=-0.2,yr=-3.7,pc=9,hd=0,OL=9,OR=9
HB:t=5831,m=S,run=1,el=4,er=4,yaw=-0.2,yr=-3.7,pc=10,hd=0,OL=10,OR=10
HB:t=5881,m=S,run=1,el=46,er=47,yaw=-0.3,yr=-3.8,pc=10,hd=0,OL=10,OR=10
HB:t=5921,m=S,run=1,el=11,er=11,yaw=-0.3,yr=-3.8,pc=10,hd=0,OL=10,OR=10
HB:t=5922,m=S,run=1,el=24,er=24,yaw=-0.3,yr=-3.8,pc=10,hd=0,OL=10,OR=10
HB:t=6044,m=S,run=1,el=120,er=124,yaw=-0.5,yr=-3.4,pc=9,hd=0,OL=9,OR=9
HB:t=6048,m=S,run=1,el=18,er=18,yaw=-0.5,yr=-3.4,pc=9,hd=0,OL=9,OR=9
HB:t=6098,m=S,run=1,el=43,er=43,yaw=-0.5,yr=-3.4,pc=10,hd=0,OL=10,OR=10
HB:t=6138,m=S,run=1,el=11,er=12,yaw=-0.8,yr=-4.7,pc=11,hd=0,OL=11,OR=11
HB:t=6138,m=S,run=1,el=32,er=33,yaw=-0.8,yr=-4.7,pc=10,hd=0,OL=10,OR=10
HB:t=6262,m=S,run=1,el=129,er=127,yaw=-0.9,yr=-4.1,pc=9,hd=0,OL=9,OR=9
HB:t=6265,m=S,run=1,el=19,er=19,yaw=-0.9,yr=-4.1,pc=9,hd=0,OL=9,OR=9
HB:t=6316,m=S,run=1,el=42,er=43,yaw=-0.9,yr=-4.0,pc=10,hd=0,OL=10,OR=10
HB:t=6356,m=S,run=1,el=11,er=12,yaw=-0.9,yr=-3.1,pc=10,hd=0,OL=10,OR=10
HB:t=6357,m=S,run=1,el=30,er=31,yaw=-0.9,yr=-3.1,pc=10,hd=0,OL=10,OR=10
HB:t=6480,m=S,run=1,el=127,er=126,yaw=-0.9,yr=-2.7,pc=9,hd=0,OL=9,OR=9
HB:t=6483,m=S,run=1,el=0,er=1,yaw=-0.9,yr=-2.7,pc=11,hd=0,OL=11,OR=11
HB:t=6534,m=S,run=1,el=52,er=54,yaw=-0.9,yr=-2.3,pc=10,hd=0,OL=10,OR=10
HB:t=6591,m=S,run=1,el=12,er=12,yaw=-1.0,yr=-2.9,pc=10,hd=0,OL=10,OR=10
HB:t=6591,m=S,run=1,el=49,er=50,yaw=-1.0,yr=-2.9,pc=10,hd=0,OL=10,OR=10
HB:t=6709,m=S,run=1,el=125,er=126,yaw=-1.0,yr=-2.5,pc=9,hd=1,OL=10,OR=8
HB:t=6718,m=S,run=1,el=1,er=1,yaw=-1.0,yr=-2.5,pc=11,hd=0,OL=11,OR=11
HB:t=6758,m=S,run=1,el=43,er=43,yaw=-1.0,yr=-2.2,pc=10,hd=0,OL=10,OR=10
HB:t=6798,m=S,run=1,el=12,er=12,yaw=-1.0,yr=-1.4,pc=11,hd=0,OL=11,OR=11
HB:t=6799,m=S,run=1,el=33,er=33,yaw=-1.0,yr=-1.4,pc=11,hd=0,OL=11,OR=11
HB:t=6922,m=S,run=1,el=130,er=129,yaw=-0.9,yr=-1.1,pc=9,hd=1,OL=10,OR=8
HB:t=6925,m=S,run=1,el=20,er=20,yaw=-0.9,yr=-1.1,pc=9,hd=0,OL=9,OR=9
HB:t=6976,m=S,run=1,el=43,er=44,yaw=-0.9,yr=-1.1,pc=10,hd=0,OL=10,OR=10
HB:t=7016,m=S,run=1,el=11,er=12,yaw=-1.0,yr=-1.3,pc=10,hd=0,OL=10,OR=10
HB:t=7016,m=S,run=1,el=30,er=30,yaw=-1.0,yr=-1.3,pc=10,hd=0,OL=10,OR=10
HB:t=7139,m=S,run=1,el=124,er=124,yaw=-1.0,yr=-1.1,pc=9,hd=1,OL=10,OR=8
HB:t=7143,m=S,run=1,el=1,er=0,yaw=-1.0,yr=-1.1,pc=11,hd=0,OL=11,OR=11
HB:t=7193,m=S,run=1,el=50,er=49,yaw=-1.0,yr=-1.2,pc=10,hd=1,OL=11,OR=9
HB:t=7233,m=S,run=1,el=13,er=11,yaw=-0.9,yr=-0.3,pc=10,hd=1,OL=11,OR=9
HB:t=7233,m=S,run=1,el=27,er=26,yaw=-0.9,yr=-0.3,pc=10,hd=0,OL=10,OR=10
HB:t=7356,m=S,run=1,el=126,er=120,yaw=-0.8,yr=-0.2,pc=9,hd=0,OL=9,OR=9
HB:t=7360,m=S,run=1,el=18,er=17,yaw=-0.8,yr=-0.2,pc=9,hd=0,OL=9,OR=9
HB:t=7410,m=S,run=1,el=44,er=41,yaw=-0.7,yr=1.0,pc=10,hd=0,OL=10,OR=10
HB:t=7446,m=S,run=1,el=12,er=11,yaw=-0.3,yr=3.2,pc=11,hd=0,OL=11,OR=11
HB:t=7603,m=S,run=1,el=127,er=130,yaw=-0.2,yr=2.9,pc=9,hd=0,OL=9,OR=9
HB:t=7603,m=S,run=1,el=60,er=59,yaw=-0.2,yr=2.9,pc=9,hd=0,OL=9,OR=9
HB:t=7639,m=S,run=1,el=11,er=11,yaw=-0.4,yr=1.2,pc=10,hd=0,OL=10,OR=10
HB:t=7643,m=S,run=1,el=1,er=1,yaw=-0.4,yr=1.2,pc=11,hd=0,OL=11,OR=11
HB:t=7768,m=S,run=1,el=128,er=128,yaw=-0.4,yr=1.0,pc=9,hd=0,OL=9,OR=9
HB:t=7772,m=S,run=1,el=2,er=2,yaw=-0.4,yr=1.0,pc=10,hd=0,OL=10,OR=10
HB:t=7822,m=S,run=1,el=45,er=48,yaw=-0.4,yr=1.0,pc=10,hd=0,OL=10,OR=10
HB:t=7863,m=S,run=1,el=11,er=11,yaw=-0.4,yr=0.7,pc=10,hd=0,OL=10,OR=10
HB:t=7863,m=S,run=1,el=25,er=25,yaw=-0.4,yr=0.7,pc=10,hd=0,OL=10,OR=10
HB:t=7986,m=S,run=1,el=117,er=120,yaw=-0.4,yr=0.6,pc=9,hd=0,OL=9,OR=9
HB:t=7989,m=S,run=1,el=19,er=19,yaw=-0.4,yr=0.6,pc=9,hd=0,OL=9,OR=9
HB:t=8060,m=S,run=1,el=67,er=66,yaw=-0.7,yr=-1.2,pc=10,hd=0,OL=10,OR=10
