HB:t=0,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=1,hd=0,OL=1,OR=1
HB:t=3762,m=S,run=1,el=131,er=132,yaw=-1.5,yr=-3.6,pc=9,hd=1,OL=10,OR=8
HB:t=3766,m=S,run=1,el=4,er=4,yaw=-1.5,yr=-3.6,pc=10,hd=0,OL=10,OR=10
HB:t=3816,m=S,run=1,el=48,er=50,yaw=-1.5,yr=-3.3,pc=10,hd=0,OL=10,OR=10
HB:t=3856,m=S,run=1,el=12,er=12,yaw=-1.6,yr=-3.4,pc=10,hd=0,OL=10,OR=10
HB:t=3856,m=S,run=1,el=25,er=26,yaw=-1.6,yr=-3.4,pc=10,hd=0,OL=10,OR=10
HB:t=3979,m=S,run=1,el=126,er=129,yaw=-1.6,yr=-2.9,pc=9,hd=1,OL=10,OR=8
HB:t=3983,m=S,run=1,el=19,er=18,yaw=-1.6,yr=-2.9,pc=9,hd=0,OL=9,OR=9
HB:t=4033,m=S,run=1,el=43,er=43,yaw=-1.7,yr=-3.0,pc=10,hd=0,OL=10,OR=10
HB:t=4073,m=S,run=1,el=11,er=11,yaw=-1.8,yr=-3.7,pc=11,hd=1,OL=12,OR=10
HB:t=4073,m=S,run=1,el=31,er=30,yaw=-1.8,yr=-3.7,pc=11,hd=1,OL=12,OR=10
HB:t=4196,m=S,run=1,el=131,er=126,yaw=-1.9,yr=-3.2,pc=9,hd=1,OL=10,OR=8
HB:t=4200,m=S,run=1,el=21,er=19,yaw=-1.9,yr=-3.2,pc=9,hd=1,OL=10,OR=8
HB:t=4250,m=S,run=1,el=42,er=38,yaw=-1.9,yr=-2.7,pc=10,hd=1,OL=11,OR=9
HB:t=4291,m=S,run=1,el=13,er=12,yaw=-1.6,yr=-0.4,pc=10,hd=1,OL=11,OR=9
HB:t=4291,m=S,run=1,el=32,er=28,yaw=-1.6,yr=-0.4,pc=10,hd=1,OL=11,OR=9
HB:t=4414,m=S,run=1,el=136,er=124,yaw=-1.4,yr=-0.0,pc=9,hd=1,OL=10,OR=8
HB:t=4417,m=S,run=1,el=1,er=2,yaw=-1.4,yr=-0.0,pc=10,hd=0,OL=10,OR=10
HB:t=4489,m=S,run=1,el=77,er=80,yaw=-0.7,yr=4.8,pc=10,hd=0,OL=10,OR=10
HB:t=4609,m=S,run=1,el=129,er=120,yaw=-0.3,yr=4.5,pc=9,hd=0,OL=9,OR=9
HB:t=4617,m=S,run=1,el=8,er=7,yaw=-0.3,yr=4.5,pc=9,hd=0,OL=9,OR=9
HB:t=4663,m=S,run=1,el=44,er=41,yaw=-0.2,yr=4.6,pc=10,hd=0,OL=10,OR=10
HB:t=4698,m=S,run=1,el=12,er=11,yaw=0.4,yr=8.5,pc=11,hd=0,OL=11,OR=11
HB:t=4821,m=S,run=1,el=134,er=125,yaw=0.6,yr=7.6,pc=9,hd=0,OL=9,OR=9
HB:t=4825,m=S,run=1,el=20,er=20,yaw=0.6,yr=7.6,pc=9,hd=0,OL=9,OR=9
HB:t=4895,m=S,run=1,el=73,er=69,yaw=1.5,yr=12.5,pc=10,hd=0,OL=10,OR=10
HB:t=5049,m=S,run=1,el=135,er=125,yaw=1.9,yr=11.2,pc=9,hd=-1,OL=8,OR=10
HB:t=5049,m=S,run=1,el=54,er=53,yaw=1.9,yr=11.2,pc=9,hd=0,OL=9,OR=9
HB:t=5085,m=S,run=1,el=12,er=11,yaw=2.5,yr=14.0,pc=10,hd=0,OL=10,OR=10
HB:t=5089,m=S,run=1,el=1,er=0,yaw=2.5,yr=14.0,pc=11,hd=-1,OL=10,OR=12
HB:t=5215,m=S,run=1,el=134,er=125,yaw=2.6,yr=12.2,pc=9,hd=-1,OL=8,OR=10
HB:t=5223,m=S,run=1,el=0,er=1,yaw=2.6,yr=12.2,pc=11,hd=-1,OL=10,OR=12
HB:t=5273,m=S,run=1,el=58,er=58,yaw=2.7,yr=11.1,pc=10,hd=-1,OL=9,OR=11
HB:t=5313,m=S,run=1,el=13,er=12,yaw=3.2,yr=12.6,pc=11,hd=-1,OL=10,OR=12
HB:t=5313,m=S,run=1,el=34,er=34,yaw=3.2,yr=12.6,pc=11,hd=-1,OL=10,OR=12
HB:t=5436,m=S,run=1,el=138,er=136,yaw=3.4,yr=11.1,pc=9,hd=-2,OL=7,OR=11
HB:t=5440,m=S,run=1,el=20,er=21,yaw=3.4,yr=11.1,pc=9,hd=-1,OL=8,OR=10
HB:t=5490,m=S,run=1,el=39,er=43,yaw=3.4,yr=9.7,pc=10,hd=-1,OL=9,OR=11
HB:t=5530,m=S,run=1,el=12,er=12,yaw=3.3,yr=7.6,pc=10,hd=-1,OL=9,OR=11
HB:t=5531,m=S,run=1,el=26,er=29,yaw=3.3,yr=7.6,pc=10,hd=-1,OL=9,OR=11
HB:t=5654,m=S,run=1,el=117,er=124,yaw=3.1,yr=6.3,pc=9,hd=-2,OL=7,OR=11
HB:t=5657,m=S,run=1,el=1,er=2,yaw=3.1,yr=6.3,pc=10,hd=-1,OL=9,OR=11
HB:t=5708,m=S,run=1,el=46,er=49,yaw=2.8,yr=3.3,pc=10,hd=-1,OL=9,OR=11
HB:t=5749,m=S,run=1,el=11,er=11,yaw=2.3,yr=-0.4,pc=10,hd=-1,OL=9,OR=11
HB:t=5749,m=S,run=1,el=25,er=27,yaw=2.3,yr=-0.4,pc=10,hd=-1,OL=9,OR=11
HB:t=5872,m=S,run=1,el=113,er=121,yaw=2.1,yr=-0.7,pc=9,hd=-1,OL=8,OR=10
HB:t=5875,m=S,run=1,el=17,er=19,yaw=2.1,yr=-0.7,pc=10,hd=-1,OL=9,OR=11
HB:t=5947,m=S,run=1,el=63,er=69,yaw=1.3,yr=-6.0,pc=10,hd=0,OL=10,OR=10
HB:t=6066,m=S,run=1,el=116,er=120,yaw=0.9,yr=-5.6,pc=9,hd=0,OL=9,OR=9
HB:t=6075,m=S,run=1,el=12,er=12,yaw=0.9,yr=-5.6,pc=9,hd=0,OL=9,OR=9
HB:t=6120,m=S,run=1,el=37,er=39,yaw=0.8,yr=-5.7,pc=10,hd=0,OL=10,OR=10
HB:t=6156,m=S,run=1,el=10,er=12,yaw=0.4,yr=-7.5,pc=10,hd=0,OL=10,OR=10
HB:t=6278,m=S,run=1,el=115,er=124,yaw=0.3,yr=-6.6,pc=9,hd=0,OL=9,OR=9
HB:t=6282,m=S,run=1,el=18,er=19,yaw=0.3,yr=-6.6,pc=9,hd=0,OL=9,OR=9
HB:t=6332,m=S,run=1,el=39,er=43,yaw=0.1,yr=-6.8,pc=10,hd=0,OL=10,OR=10
HB:t=6372,m=S,run=1,el=10,er=11,yaw=-0.5,yr=-10.0,pc=10,hd=0,OL=10,OR=10
HB:t=6372,m=S,run=1,el=29,er=31,yaw=-0.5,yr=-10.0,pc=10,hd=0,OL=10,OR=10
HB:t=6495,m=S,run=1,el=115,er=121,yaw=-0.8,yr=-9.0,pc=9,hd=0,OL=9,OR=9
HB:t=6499,m=S,run=1,el=0,er=0,yaw=-0.8,yr=-9.0,pc=11,hd=0,OL=11,OR=11
HB:t=6549,m=S,run=1,el=43,er=44,yaw=-1.0,yr=-9.0,pc=11,hd=0,OL=11,OR=11
HB:t=6590,m=S,run=1,el=10,er=12,yaw=-1.4,yr=-10.5,pc=10,hd=0,OL=10,OR=10
HB:t=6590,m=S,run=1,el=28,er=27,yaw=-1.4,yr=-10.5,pc=10,hd=0,OL=10,OR=10
HB:t=6713,m=S,run=1,el=117,er=120,yaw=-1.4,yr=-9.2,pc=9,hd=1,OL=10,OR=8
HB:t=6716,m=S,run=1,el=2,er=2,yaw=-1.4,yr=-9.2,pc=10,hd=0,OL=10,OR=10
HB:t=6767,m=S,run=1,el=43,er=46,yaw=-1.5,yr=-8.3,pc=10,hd=0,OL=10,OR=10
HB:t=6808,m=S,run=1,el=11,er=10,yaw=-1.7,yr=-8.4,pc=11,hd=0,OL=11,OR=11
HB:t=6808,m=S,run=1,el=23,er=25,yaw=-1.7,yr=-8.4,pc=11,hd=0,OL=11,OR=11
HB:t=6931,m=S,run=1,el=119,er=122,yaw=-1.8,yr=-7.4,pc=9,hd=1,OL=10,OR=8
HB:t=6934,m=S,run=1,el=20,er=20,yaw=-1.8,yr=-7.4,pc=9,hd=0,OL=9,OR=9
HB:t=6985,m=S,run=1,el=44,er=45,yaw=-1.9,yr=-7.0,pc=10,hd=0,OL=10,OR=10
HB:t=7025,m=S,run=1,el=11,er=11,yaw=-2.2,yr=-8.0,pc=11,hd=0,OL=11,OR=11
HB:t=7025,m=S,run=1,el=34,er=35,yaw=-2.2,yr=-8.0,pc=11,hd=1,OL=12,OR=10
HB:t=7148,m=S,run=1,el=134,er=128,yaw=-2.2,yr=-6.9,pc=9,hd=1,OL=10,OR=8
HB:t=7152,m=S,run=1,el=20,er=19,yaw=-2.2,yr=-6.9,pc=9,hd=1,OL=10,OR=8
HB:t=7202,m=S,run=1,el=45,er=41,yaw=-2.2,yr=-6.2,pc=10,hd=1,OL=11,OR=9
HB:t=7237,m=S,run=1,el=13,er=12,yaw=-1.9,yr=-3.2,pc=10,hd=1,OL=11,OR=9
HB:t=7360,m=S,run=1,el=123,er=122,yaw=-1.9,yr=-2.7,pc=9,hd=1,OL=10,OR=8
HB:t=7364,m=S,run=1,el=19,er=17,yaw=-1.9,yr=-2.7,pc=9,hd=0,OL=9,OR=9
HB:t=7434,m=S,run=1,el=67,er=64,yaw=-1.4,yr=1.0,pc=10,hd=0,OL=10,OR=10
HB:t=7554,m=S,run=1,el=127,er=122,yaw=-1.2,yr=1.1,pc=9,hd=0,OL=9,OR=9
HB:t=7563,m=S,run=1,el=1,er=2,yaw=-1.2,yr=1.1,pc=11,hd=0,OL=11,OR=11
HB:t=7608,m=S,run=1,el=51,er=48,yaw=-1.2,yr=1.3,pc=10,hd=0,OL=10,OR=10
HB:t=7649,m=S,run=1,el=11,er=11,yaw=-0.7,yr=4.0,pc=10,hd=0,OL=10,OR=10
HB:t=7649,m=S,run=1,el=27,er=26,yaw=-0.7,yr=4.0,pc=10,hd=0,OL=10,OR=10
HB:t=7772,m=S,run=1,el=118,er=115,yaw=-0.5,yr=3.7,pc=9,hd=0,OL=9,OR=9
HB:t=7775,m=S,run=1,el=18,er=17,yaw=-0.5,yr=3.7,pc=9,hd=0,OL=9,OR=9
HB:t=7826,m=S,run=1,el=43,er=43,yaw=-0.4,yr=4.0,pc=10,hd=0,OL=10,OR=10
HB:t=7865,m=S,run=1,el=10,er=10,yaw=-0.2,yr=5.0,pc=11,hd=0,OL=11,OR=11
HB:t=7865,m=S,run=1,el=34,er=33,yaw=-0.2,yr=5.0,pc=11,hd=0,OL=11,OR=11
HB:t=7988,m=S,run=1,el=129,er=123,yaw=-0.2,yr=4.4,pc=9,hd=0,OL=9,OR=9
HB:t=7992,m=S,run=1,el=20,er=19,yaw=-0.2,yr=4.4,pc=9,hd=0,OL=9,OR=9
HB:t=8042,m=S,run=1,el=44,er=43,yaw=-0.1,yr=4.2,pc=10,hd=0,OL=10,OR=10
